Data,Tolerance,Train_Size,Test_Size,Fold_Num,Model_Name,Fit_Time,Eval_Time,Min_Error,Max_Error,Median_Error,Average_Error
Forest Fire,0.2,414,103,2,Voronoi Mesh,12.066083192825317,0.01622605323791504,-337.786760568,-1.03609677099,-13.7245262623,-26.7453969058
Forest Fire,0.2,414,103,3,Max Box Mesh,4.3621251583099365,0.0042552947998046875,-189.333119125,0.918030295957,-2.52641887389,-9.88908691551
Forest Fire,0.2,414,103,3,Iterative Box Mesh,0.3146047592163086,0.0010957717895507812,-11.9994502554,122.169106006,0.610767916733,5.4108890898
Forest Fire,0.2,414,103,3,Voronoi Mesh,11.785655736923218,0.015359878540039062,-146.319397941,0.446949353411,-13.434986536,-26.3042040187
Forest Fire,0.2,414,103,4,Max Box Mesh,4.408107042312622,0.004103899002075195,-148.138449786,1.38996063203,-3.50301224992,-11.1997376697
Forest Fire,0.2,414,103,4,Iterative Box Mesh,1.1272680759429932,0.0019428730010986328,-21.3289636418,132.46022674,0.76516963051,5.23833446251
Forest Fire,0.2,414,103,4,Voronoi Mesh,11.738295078277588,0.015722990036010742,-185.507118899,7.0161552668,-13.20406167,-29.3826732865
Forest Fire,0.2,414,103,5,Max Box Mesh,0.3703651428222656,0.001194000244140625,-4.20018986212,418.85937243,0.303506001925,9.59027217269
Forest Fire,0.2,414,103,5,Iterative Box Mesh,0.21231412887573242,0.0009288787841796875,-7.79416641689,425.76631812,0.68839717549,8.54485362391
Forest Fire,0.2,414,103,5,Voronoi Mesh,11.898106813430786,0.01797199249267578,-591.196692313,6.17172671975,-12.6117282444,-43.5974804322
Forest Fire,0.2,414,103,6,Max Box Mesh,0.29268693923950195,0.0010519027709960938,-24.4239601512,274.09739059,0.727380561669,10.7711149153
Forest Fire,0.2,414,103,6,Iterative Box Mesh,0.1531369686126709,0.0007669925689697266,-13.8573986687,79.9144227268,1.21144889093,6.86817179661
Forest Fire,0.2,414,103,6,Voronoi Mesh,11.98782205581665,0.015798568725585938,-434.438881031,-1.10917030568,-15.8423358788,-32.6359253683
Forest Fire,0.2,414,103,7,Max Box Mesh,0.42839694023132324,0.00128173828125,-28.1550009366,38.1883751209,0.714278081101,2.42214690471
Forest Fire,0.2,414,103,7,Iterative Box Mesh,0.152601957321167,0.0007791519165039062,-15.3475305709,30.2464937851,0.68054367177,2.0762671137
Forest Fire,0.2,414,103,7,Voronoi Mesh,0.9101769924163818,0.0033338069915771484,-18.5590009212,517.88587623,2.1229311079,16.3359930247
Forest Fire,0.2,414,103,8,Max Box Mesh,0.3541529178619385,0.0011739730834960938,-5.1809764897,475.850892127,0.633937823399,10.6264078449
Forest Fire,0.2,414,103,8,Iterative Box Mesh,0.26004981994628906,0.0010600090026855469,-6.53861003965,102.851185282,0.803104993828,2.54094965616
Forest Fire,0.2,414,103,8,Voronoi Mesh,12.130044937133789,0.016304969787597656,-467.009256901,-1.05456296559,-13.3615812274,-42.7391602773
Forest Fire,0.2,414,103,9,Max Box Mesh,0.45258092880249023,0.001299142837524414,-11.4862664438,418.706854603,0.698501892812,8.22529956127
Forest Fire,0.2,414,103,9,Iterative Box Mesh,0.2990858554840088,0.0010676383972167969,-6.90373534066,284.244263511,0.697400869822,6.25576388411
Forest Fire,0.2,414,103,9,Voronoi Mesh,12.238461971282959,0.015516042709350586,-561.273484318,-1.0,-12.5419404961,-28.5508089262
Forest Fire,0.4,414,103,0,Max Box Mesh,0.15848708152770996,0.0007889270782470703,-7.51948188905,421.169420553,1.83505134271,11.4145188432
Forest Fire,0.4,414,103,0,Iterative Box Mesh,0.08362817764282227,0.0009331703186035156,-12.8777401801,309.704562834,1.31142277203,8.55920885526
Forest Fire,0.4,414,103,0,Voronoi Mesh,0.22015881538391113,0.0013360977172851562,-32.4122797495,548.644187757,1.52747792575,15.9184289575
Forest Fire,0.4,414,103,1,Max Box Mesh,0.04518461227416992,0.0004489421844482422,-21.7275233505,18.2458711952,0.472655877255,1.7750961357
Forest Fire,0.4,414,103,1,Iterative Box Mesh,0.023704051971435547,0.0003349781036376953,-5.65153569204,25.9369281499,1.82663243706,2.85107178092
Forest Fire,0.4,414,103,1,Voronoi Mesh,0.07211899757385254,0.0007700920104980469,-15.9960755466,184.968182384,0.18600242748,6.5922702577
Forest Fire,0.4,414,103,2,Max Box Mesh,0.09283041954040527,0.0006172657012939453,-11.9220746555,24.2988916854,0.505321140007,2.7917505826
Forest Fire,0.4,414,103,2,Iterative Box Mesh,0.04797196388244629,0.0004780292510986328,-4.47230888142,90.5672835303,1.92917253892,4.03872172369
Forest Fire,0.4,414,103,2,Voronoi Mesh,0.16869187355041504,0.0012309551239013672,-18.2348226931,291.192077662,0.886594761047,10.6433179092
Forest Fire,0.4,414,103,3,Max Box Mesh,0.12335205078125,0.0007359981536865234,-7.69231568817,152.443375957,0.720804682908,5.68647655049
Forest Fire,0.4,414,103,3,Iterative Box Mesh,0.05317997932434082,0.00048422813415527344,-6.77790117023,140.538519347,1.37511444434,7.27931706064
Forest Fire,0.4,414,103,3,Voronoi Mesh,0.13150787353515625,0.001024007797241211,-17.2672252713,554.041270021,0.834229108693,12.126461072
Forest Fire,0.4,414,103,4,Max Box Mesh,0.1196279525756836,0.0007028579711914062,-18.4289265228,179.767327791,0.0103255042079,6.13480881156
Forest Fire,0.4,414,103,4,Iterative Box Mesh,0.06583690643310547,0.0005359649658203125,-6.58584534733,120.771436059,1.30188634479,6.11970119262
Forest Fire,0.4,414,103,4,Voronoi Mesh,0.2662079334259033,0.001544952392578125,-26.3662728555,314.002585274,0.587891905101,7.91336143985
Forest Fire,0.4,414,103,5,Max Box Mesh,0.08102893829345703,0.0005958080291748047,-50.6308322367,363.839108512,-0.0897542919613,9.30459761248
Forest Fire,0.4,414,103,5,Iterative Box Mesh,0.019236087799072266,0.0003170967102050781,-3.92885482542,115.616065553,1.2991515863,6.35361572532
Forest Fire,0.4,414,103,5,Voronoi Mesh,0.06715798377990723,0.0007522106170654297,-11.2291741558,608.36389035,0.584783519869,23.8163597241
Forest Fire,0.4,414,103,6,Max Box Mesh,0.10340189933776855,0.0006549358367919922,-13.4395887092,29.4825519421,0.413389122873,2.29072025544
Forest Fire,0.4,414,103,6,Iterative Box Mesh,0.06483197212219238,0.0006220340728759766,-31.8029733003,32.8404256077,0.980467219955,2.92605357434
Forest Fire,0.4,414,103,6,Voronoi Mesh,0.17089200019836426,0.0011417865753173828,-21.8519373719,592.241431866,0.603007907306,9.7551070389
Forest Fire,0.4,414,103,7,Max Box Mesh,0.8174080848693848,0.0018372535705566406,-14.2651190076,228.513234288,0.494800686562,9.17604824829
Forest Fire,0.4,414,103,7,Iterative Box Mesh,0.4809238910675049,0.0016319751739501953,-11.8682425462,128.413422521,0.911693780659,5.88150283745
Forest Fire,0.4,414,103,7,Voronoi Mesh,11.785948991775513,0.015440225601196289,-156.576065685,-1.02687533286,-13.7661835635,-23.7424280635
Forest Fire,0.4,414,103,8,Max Box Mesh,0.11143279075622559,0.00067901611328125,-18.5111049145,285.852485501,0.998978568801,8.87143260275
Forest Fire,0.4,414,103,8,Iterative Box Mesh,0.07483482360839844,0.0005791187286376953,-17.0186913196,244.885596689,2.06779818338,8.09889910959
Forest Fire,0.4,414,103,8,Voronoi Mesh,0.2248978614807129,0.0013849735260009766,-27.7289507976,124.619553658,1.88622169732,8.34813538023
Forest Fire,0.4,414,103,9,Max Box Mesh,4.347856283187866,0.004106044769287109,-257.457909949,2.43845469369,-3.23321573022,-10.5194460712
Forest Fire,0.4,414,103,9,Iterative Box Mesh,0.4523470401763916,0.0012960433959960938,-10.7193374503,44.8990960764,0.643867222439,3.5586945816
Forest Fire,0.4,414,103,9,Voronoi Mesh,11.872397184371948,0.015895843505859375,-147.301714422,5.017118077,-10.6030730625,-25.0743613693
Forest Fire,0.6,414,103,0,Max Box Mesh,0.027280807495117188,0.0003771781921386719,-9.9543378768,360.617622272,0.246184608429,8.26456543063
Forest Fire,0.6,414,103,0,Iterative Box Mesh,0.014725923538208008,0.00026702880859375,-8.64171399584,249.266193683,1.48888679918,8.71692629669
Forest Fire,0.6,414,103,0,Voronoi Mesh,0.03699183464050293,0.0008108615875244141,-42.7660646446,570.014040432,3.46276352329,24.5948901633
Forest Fire,0.6,414,103,1,Max Box Mesh,0.021971940994262695,0.0003142356872558594,-9.59647421453,185.26928664,-0.0159402162436,6.80438562222
Forest Fire,0.6,414,103,1,Iterative Box Mesh,0.013395309448242188,0.0003299713134765625,-13.8186234665,182.992976787,1.13962966878,7.19439534964
Forest Fire,0.6,414,103,1,Voronoi Mesh,0.017885923385620117,0.00041222572326660156,-38.9192990425,367.628961018,0.471441142191,13.7491359843
Forest Fire,0.6,414,103,2,Max Box Mesh,0.3847508430480957,0.0014660358428955078,-9.97742042071,156.484058802,0.956952569629,5.7888505448
Forest Fire,0.6,414,103,2,Iterative Box Mesh,0.2622847557067871,0.000978231430053711,-15.9359337032,156.077686274,0.810784221279,3.90862388757
Forest Fire,0.6,414,103,2,Voronoi Mesh,1.8052561283111572,0.0055980682373046875,-16.9685680408,180.623754535,2.54198811465,9.23174243632
Forest Fire,0.6,414,103,3,Max Box Mesh,0.03759312629699707,0.00042510032653808594,-26.8881128168,284.289266613,1.03659975036,5.3613612971
Forest Fire,0.6,414,103,3,Iterative Box Mesh,0.01661515235900879,0.00028514862060546875,-22.992617721,113.579100594,1.46359565128,4.20888398736
Forest Fire,0.6,414,103,3,Voronoi Mesh,0.02710413932800293,0.0004260540008544922,-27.8732581262,390.804589111,1.04884055154,12.2334022092
Forest Fire,0.6,414,103,4,Max Box Mesh,0.04706621170043945,0.0006120204925537109,-8.53957232788,24.5560025128,0.625,1.77616489995
Forest Fire,0.6,414,103,4,Iterative Box Mesh,0.018908262252807617,0.00041294097900390625,-2.69621776905,69.0248059966,0.575601506336,4.14967226764
Forest Fire,0.6,414,103,4,Voronoi Mesh,0.03336596488952637,0.0005707740783691406,-13.9972734474,61.0995295556,1.02938184897,3.97337376148
Forest Fire,0.6,414,103,5,Max Box Mesh,0.021440982818603516,0.0003020763397216797,-7.92856817574,29.7136918379,0.354638647473,2.88550168263
Forest Fire,0.6,414,103,5,Iterative Box Mesh,0.01122426986694336,0.00029397010803222656,-3.24576842382,28.8743191163,0.143050211021,2.97243475601
Forest Fire,0.6,414,103,5,Voronoi Mesh,0.020184040069580078,0.0003719329833984375,-9.41179158285,234.806107315,0.831636904626,6.63731814963
Forest Fire,0.6,414,103,6,Max Box Mesh,0.01813197135925293,0.0002989768981933594,-11.3438990067,1880.14682892,0.737001185083,49.9020908868
Forest Fire,0.6,414,103,6,Iterative Box Mesh,0.01752328872680664,0.00029277801513671875,-35.1210980582,724.727455223,2.43547165413,15.9192635918
Forest Fire,0.6,414,103,6,Voronoi Mesh,0.02748394012451172,0.000431060791015625,-23.1107645421,544.670857361,3.54839111437,29.5131444141
Forest Fire,0.6,414,103,7,Max Box Mesh,0.04028582572937012,0.0005228519439697266,-8.53966852025,281.358884202,1.31358019601,12.8043691159
Forest Fire,0.6,414,103,7,Iterative Box Mesh,0.017781972885131836,0.0002980232238769531,-7.0522438452,97.8562674287,3.30603872836,6.26165658001
Forest Fire,0.6,414,103,7,Voronoi Mesh,0.025300025939941406,0.0003910064697265625,-34.3822211987,403.718541929,3.01148394205,22.5062491599
Forest Fire,0.6,414,103,8,Max Box Mesh,0.033631086349487305,0.0003933906555175781,-2.1896089871,155.270037388,0.861269594035,4.28863069562
Forest Fire,0.6,414,103,8,Iterative Box Mesh,0.05521202087402344,0.00047898292541503906,-17.9620679763,34.8297451822,0.576430697015,4.3729071682
Forest Fire,0.6,414,103,8,Voronoi Mesh,0.026175975799560547,0.0005631446838378906,-34.6670615376,98.4354027758,1.28463474107,6.22915069972
Forest Fire,0.6,414,103,9,Max Box Mesh,0.06884932518005371,0.0005657672882080078,-12.6309380695,423.968165204,0.119639361278,9.46490467341
Forest Fire,0.6,414,103,9,Iterative Box Mesh,0.02872490882873535,0.00034308433532714844,-9.10761497236,284.782218661,1.00529937279,5.67697773237
Forest Fire,0.6,414,103,9,Voronoi Mesh,0.09791898727416992,0.0008440017700195312,-10.0850508902,540.132112155,0.921492819254,14.0619329011
Forest Fire,0.8,414,103,0,Max Box Mesh,0.01960301399230957,0.000308990478515625,-20.1439693302,92.9672087995,-0.105266767057,2.61823872053
Forest Fire,0.8,414,103,0,Iterative Box Mesh,0.015640974044799805,0.00027489662170410156,-20.8207092548,105.703971578,0.911260936882,3.98096192327
Forest Fire,0.8,414,103,0,Voronoi Mesh,0.008967161178588867,0.0002300739288330078,-86.6654428062,266.440305822,0.218592624028,6.81136246243
Forest Fire,0.8,414,103,1,Max Box Mesh,0.027141809463500977,0.00036406517028808594,-3.4954925927,210.495418744,0.413260536015,4.93395155139
Forest Fire,0.8,414,103,1,Iterative Box Mesh,0.01306295394897461,0.0002491474151611328,-31.5754437837,163.292096875,2.0127959844,5.89950282177
Forest Fire,0.8,414,103,1,Voronoi Mesh,0.019032955169677734,0.000331878662109375,-17.9904563369,295.946091968,1.45041368544,7.4779135929
Forest Fire,0.8,414,103,2,Max Box Mesh,0.03046393394470215,0.00038814544677734375,-6.83822004732,194.659163509,-0.233028052232,4.48658553023
Forest Fire,0.8,414,103,2,Iterative Box Mesh,0.00954580307006836,0.0002067089080810547,-6.44050312326,243.084839265,1.17471802734,6.91166272832
Forest Fire,0.8,414,103,2,Voronoi Mesh,0.005894899368286133,0.00018405914306640625,-13.3468191226,291.480068491,0.492004761301,11.2694923423
Forest Fire,0.8,414,103,3,Max Box Mesh,0.018108844757080078,0.0003159046173095703,-34.2252809933,32.0994927029,0.736162524224,2.49119620115
Forest Fire,0.8,414,103,3,Iterative Box Mesh,0.011533021926879883,0.00024509429931640625,-8.50310474055,34.2675319219,1.46779670062,3.18886321867
Forest Fire,0.8,414,103,3,Voronoi Mesh,0.018595218658447266,0.0003371238708496094,-53.4696360589,52.8423920445,0.481921111468,3.25031920163
Forest Fire,0.8,414,103,4,Max Box Mesh,0.028727054595947266,0.0007758140563964844,-3.54579458837,60.2338312212,1.06407171499,2.99449898629
Forest Fire,0.8,414,103,4,Iterative Box Mesh,0.014228343963623047,0.00029087066650390625,-9.51003467229,63.8084504738,1.99396771378,3.94682543728
Forest Fire,0.8,414,103,4,Voronoi Mesh,0.007704973220825195,0.0002262592315673828,-22.2326167164,113.889893083,1.20437135856,5.30282652025
Forest Fire,0.8,414,103,5,Max Box Mesh,0.031008005142211914,0.0003809928894042969,-11.2268253648,247.570301226,-0.319250472271,5.9308746551
Forest Fire,0.8,414,103,5,Iterative Box Mesh,0.009093046188354492,0.00031685829162597656,-10.6735981719,215.359059443,0.433296365583,6.49963635186
Forest Fire,0.8,414,103,5,Voronoi Mesh,0.016559839248657227,0.00041294097900390625,-53.811346349,186.832883933,-0.0165383974937,5.4313606261
Forest Fire,0.8,414,103,6,Max Box Mesh,0.023312807083129883,0.00034427642822265625,-10.2522282379,426.113089949,1.11385487288,11.0601667281
Forest Fire,0.8,414,103,6,Iterative Box Mesh,0.012074947357177734,0.00024199485778808594,-14.3039785709,612.118733788,3.48011541039,13.0503833961
Forest Fire,0.8,414,103,6,Voronoi Mesh,0.016809940338134766,0.00032806396484375,-91.1858748669,369.465026542,3.51552300492,18.1243344816
Forest Fire,0.8,414,103,7,Max Box Mesh,0.012898683547973633,0.0003077983856201172,-17.5080621052,75.7512918437,1.55292861983,3.78513462028
Forest Fire,0.8,414,103,7,Iterative Box Mesh,0.011687040328979492,0.0002510547637939453,-4.11644401749,122.683997396,1.27531110054,4.66764555657
Forest Fire,0.8,414,103,7,Voronoi Mesh,0.011977910995483398,0.00026798248291015625,-76.1069185091,282.035800745,0.0779036940111,4.72634276294
Forest Fire,0.8,414,103,8,Max Box Mesh,0.015333175659179688,0.0002789497375488281,-88.4483076427,26.5248857071,0.32328022817,0.15805496149
Forest Fire,0.8,414,103,8,Iterative Box Mesh,0.021687030792236328,0.000331878662109375,-48.0790655587,156.674120109,-0.692489192157,4.85392035422
Forest Fire,0.8,414,103,8,Voronoi Mesh,0.006899118423461914,0.00020623207092285156,-48.3664693598,78.7234695229,0.874237905816,4.41784876898
Forest Fire,0.8,414,103,9,Max Box Mesh,0.05305671691894531,0.00046515464782714844,-19.8278401735,207.181284463,0.49952532375,7.93525145849
Forest Fire,0.8,414,103,9,Iterative Box Mesh,0.026406049728393555,0.00033593177795410156,-14.2929397739,241.676547086,1.86687250997,6.51979334336
Forest Fire,0.8,414,103,9,Voronoi Mesh,0.010354995727539062,0.0002560615539550781,-6.48770605788,309.218080383,1.12430612717,9.80545803019
Forest Fire,1.0,414,103,0,Max Box Mesh,0.034809112548828125,0.0004038810729980469,-9.3219106912,381.14286496,0.363603558856,8.96472994146
Forest Fire,1.0,414,103,0,Iterative Box Mesh,0.025607824325561523,0.00034308433532714844,-13.8062068698,200.890076694,1.1290854631,5.98984114514
Forest Fire,1.0,414,103,0,Voronoi Mesh,0.0065457820892333984,0.00019502639770507812,-21.1746652524,329.271518432,1.32596427282,7.64399759555
Forest Fire,1.0,414,103,1,Max Box Mesh,0.011856794357299805,0.0002570152282714844,-5.74375131188,142.326761928,0.628100510945,6.89891063359
Forest Fire,1.0,414,103,1,Iterative Box Mesh,0.011406183242797852,0.0002257823944091797,-6.33829934613,97.2298741103,1.5813311447,6.80729528567
Forest Fire,1.0,414,103,1,Voronoi Mesh,0.012242794036865234,0.000270843505859375,-28.1796811446,168.052205877,0.645942270712,4.77784323956
Forest Fire,1.0,414,103,2,Max Box Mesh,0.009797811508178711,0.00021719932556152344,-12.2885239217,27.9257769174,0.427639758724,2.49166180875
Forest Fire,1.0,414,103,2,Iterative Box Mesh,0.012408018112182617,0.0002601146697998047,-18.3954522377,179.044218791,1.07676199862,5.38514840139
Forest Fire,1.0,414,103,2,Voronoi Mesh,0.014838933944702148,0.0003120899200439453,-84.564970489,252.580174867,0.740000339123,2.68086936916
Forest Fire,1.0,414,103,3,Max Box Mesh,0.008138895034790039,0.0002319812774658203,-7.11154202835,460.508959663,0.280809522621,7.02199245862
Forest Fire,1.0,414,103,3,Iterative Box Mesh,0.011934995651245117,0.00021886825561523438,-1.71813677146,65.5854836525,2.02235960926,5.36352165921
Forest Fire,1.0,414,103,3,Voronoi Mesh,0.01167607307434082,0.0002770423889160156,-36.0122168845,134.522446565,1.40441823031,6.46497001008
Forest Fire,1.0,414,103,4,Max Box Mesh,0.030550003051757812,0.00038886070251464844,-11.0413836027,602.851559319,0.962379533074,16.962777187
Forest Fire,1.0,414,103,4,Iterative Box Mesh,0.010542154312133789,0.000225067138671875,-12.4690250437,913.223888673,0.855053519187,12.8559251667
Forest Fire,1.0,414,103,4,Voronoi Mesh,0.014797210693359375,0.0002970695495605469,-117.742558522,185.160186907,0.205900247534,2.56358654195
Forest Fire,1.0,414,103,5,Max Box Mesh,0.06013298034667969,0.0005481243133544922,-13.2882289922,180.306265208,0.769903687217,8.13152289589
Forest Fire,1.0,414,103,5,Iterative Box Mesh,0.029595136642456055,0.0003619194030761719,-54.8891235357,247.385875318,0.428545242956,11.7799647129
Forest Fire,1.0,414,103,5,Voronoi Mesh,0.003965854644775391,0.0001609325408935547,-24.2028137895,146.621912007,0.82782494801,5.95385975739
Forest Fire,1.0,414,103,6,Max Box Mesh,0.011693954467773438,0.00029206275939941406,-29.1395042685,301.05415983,1.29754431629,7.85834882809
Forest Fire,1.0,414,103,6,Iterative Box Mesh,0.010832786560058594,0.0002911090850830078,-2.41925313114,169.611208946,2.95913623075,8.49118415794
Forest Fire,1.0,414,103,6,Voronoi Mesh,0.017982959747314453,0.0004909038543701172,-40.2219225188,116.4833883,0.0623775415443,2.5481903898
Forest Fire,1.0,414,103,7,Max Box Mesh,0.011964797973632812,0.0002713203430175781,-32.2067046708,247.844753371,0.52475661624,6.87495227939
Forest Fire,1.0,414,103,7,Iterative Box Mesh,0.010067939758300781,0.00022721290588378906,-21.4697363292,163.379037685,0.717816142513,6.21032599231
Forest Fire,1.0,414,103,7,Voronoi Mesh,0.015804767608642578,0.0003108978271484375,-22.2713187623,140.881025229,1.4963894249,8.23605453388
Forest Fire,1.0,414,103,8,Max Box Mesh,0.0304110050201416,0.000370025634765625,-27.1545952805,226.869185007,0.336384310192,6.25405616604
Forest Fire,1.0,414,103,8,Iterative Box Mesh,0.02119898796081543,0.0002999305725097656,-15.1785500798,298.375979641,0.486952547915,6.64641686131
Forest Fire,1.0,414,103,8,Voronoi Mesh,0.0049800872802734375,0.00023102760314941406,-47.7606897281,208.736445682,0.188257397163,3.59401482121
Forest Fire,1.0,414,103,9,Max Box Mesh,0.031587839126586914,0.0003960132598876953,-4.49360955892,90.9488110317,0.29463060359,3.69535719165
Forest Fire,1.0,414,103,9,Iterative Box Mesh,0.01126408576965332,0.00022912025451660156,-21.6175100259,29.7833772711,0.350163280097,2.08328539942
Forest Fire,1.0,414,103,9,Voronoi Mesh,0.005103111267089844,0.00016689300537109375,-35.5831457584,120.372160213,0.19708598033,3.36776572815
Forest Fire,1.2,414,103,0,Max Box Mesh,0.008564949035644531,0.00040030479431152344,-6.51289644202,176.445339889,1.00553070154,5.0445804874
Forest Fire,1.2,414,103,0,Iterative Box Mesh,0.00745391845703125,0.00036787986755371094,-15.0905346216,56.3106063645,2.17895763459,4.53298483689
Forest Fire,1.2,414,103,0,Voronoi Mesh,0.004564046859741211,0.00015616416931152344,-48.1403298556,98.4569988701,0.681419330643,4.86014371653
Forest Fire,1.2,414,103,1,Max Box Mesh,0.010040044784545898,0.00061798095703125,-12.1258784099,123.666432398,0.327253972199,3.90236746656
Forest Fire,1.2,414,103,1,Iterative Box Mesh,0.007823944091796875,0.00020003318786621094,-21.3935439164,187.744222976,1.56841833639,9.19660866167
Forest Fire,1.2,414,103,1,Voronoi Mesh,0.00445103645324707,0.00015997886657714844,-53.1979549871,151.310086521,0.969906429075,9.14181906988
Forest Fire,1.2,414,103,2,Max Box Mesh,0.02216792106628418,0.000324249267578125,-11.4104620504,50.2853225746,0.407087353309,2.69028682958
Forest Fire,1.2,414,103,2,Iterative Box Mesh,0.011996984481811523,0.000225067138671875,-20.2123807892,78.9132455803,2.96255655895,6.42509028471
Forest Fire,1.2,414,103,2,Voronoi Mesh,0.004305362701416016,0.00015473365783691406,-57.3734271562,134.353678829,2.96728054094,5.85748335354
Forest Fire,1.2,414,103,3,Max Box Mesh,0.007847070693969727,0.00020933151245117188,-5.753996235,346.721160085,1.02017521428,9.81493240869
Forest Fire,1.2,414,103,3,Iterative Box Mesh,0.005173206329345703,0.0001628398895263672,-10.5369565457,59.2849094289,2.04755374825,4.82441807626
Forest Fire,1.2,414,103,3,Voronoi Mesh,0.00565791130065918,0.00017499923706054688,-27.833133927,132.612657199,0.369787769218,6.57634582957
Forest Fire,1.2,414,103,4,Max Box Mesh,0.010615825653076172,0.00022912025451660156,-23.537977468,297.690912028,1.21473477778,10.1231213625
Forest Fire,1.2,414,103,4,Iterative Box Mesh,0.004233837127685547,0.0002071857452392578,-16.2968020583,272.513140408,1.87255922364,7.59391688406
Forest Fire,1.2,414,103,4,Voronoi Mesh,0.004958152770996094,0.00017499923706054688,-22.1676954991,153.567782963,2.71879773017,9.92551370603
Forest Fire,1.2,414,103,5,Max Box Mesh,0.011840105056762695,0.00023221969604492188,-29.3488036642,138.774459493,0.97792014484,4.15829666356
Forest Fire,1.2,414,103,5,Iterative Box Mesh,0.008997917175292969,0.00021505355834960938,-6.19365024271,54.4612111083,0.854899648902,3.90241117764
Forest Fire,1.2,414,103,5,Voronoi Mesh,0.004021883010864258,0.00014090538024902344,-54.1521888346,124.004660677,1.67823113032,6.32588421364
Forest Fire,1.2,414,103,6,Max Box Mesh,0.00039124488830566406,4.00543212890625e-05,-0.992253162372,34.5220714533,2.26085163629,3.70352472072
Forest Fire,1.2,414,103,6,Iterative Box Mesh,0.0003733634948730469,3.814697265625e-05,-0.992253162372,34.5220714533,2.26085163629,3.70352472072
Forest Fire,1.2,414,103,6,Voronoi Mesh,0.0004971027374267578,3.218650817871094e-05,-0.98279147124,11.859589372,7.99271984055,6.7450990208
Forest Fire,1.2,414,103,7,Max Box Mesh,0.002804994583129883,0.0001270771026611328,-1.65178719336,19.5624636747,1.47319746578,2.73373349033
Forest Fire,1.2,414,103,7,Iterative Box Mesh,0.0020608901977539062,0.00010395050048828125,-2.80758370939,32.0101437294,2.2379943531,3.6454896453
Forest Fire,1.2,414,103,7,Voronoi Mesh,0.00049591064453125,3.314018249511719e-05,-0.989297263034,10.6856763285,8.98775754573,6.21376896917
Forest Fire,1.2,414,103,8,Max Box Mesh,0.007694244384765625,0.00021982192993164062,-3.62877582316,104.940492747,0.590588887426,3.50748242724
Forest Fire,1.2,414,103,8,Iterative Box Mesh,0.0054171085357666016,0.0001709461212158203,-4.49505569886,125.810625714,0.678894137452,4.49503402052
Forest Fire,1.2,414,103,8,Voronoi Mesh,0.003470897674560547,0.0001361370086669922,-20.9560600059,123.130343361,0.829526421062,5.28100039295
Forest Fire,1.2,414,103,9,Max Box Mesh,0.03043198585510254,0.0004222393035888672,-24.4934388904,179.986325156,0.915184111715,7.24942264986
Forest Fire,1.2,414,103,9,Iterative Box Mesh,0.0073337554931640625,0.0002040863037109375,-6.65764731294,259.903396631,1.99227544349,7.09165757497
Forest Fire,1.2,414,103,9,Voronoi Mesh,0.006088972091674805,0.00019288063049316406,-22.186609427,299.997004087,2.21026488408,7.61060606523
Forest Fire,1.4,414,103,0,Max Box Mesh,0.0003960132598876953,4.00543212890625e-05,-0.996255045206,22.6752552914,2.46288010478,3.63060632272
Forest Fire,1.4,414,103,0,Iterative Box Mesh,0.00037598609924316406,3.695487976074219e-05,-0.996255045206,22.6752552914,2.46288010478,3.63060632272
Forest Fire,1.4,414,103,0,Voronoi Mesh,0.0005218982696533203,3.1948089599609375e-05,-0.988054247654,12.0428502415,7.58082252733,6.77227043621
Forest Fire,1.4,414,103,1,Max Box Mesh,0.00035500526428222656,3.790855407714844e-05,-0.938264078292,37.2476318634,3.85168193526,5.88908342998
Forest Fire,1.4,414,103,1,Iterative Box Mesh,0.0003509521484375,3.5762786865234375e-05,-0.938264078292,37.2476318634,3.85168193526,5.88908342998
Forest Fire,1.4,414,103,1,Voronoi Mesh,0.0005939006805419922,3.504753112792969e-05,-0.85514651731,14.4500724638,13.1743784071,8.32598524462
Forest Fire,1.4,414,103,2,Max Box Mesh,0.0005953311920166016,6.127357482910156e-05,-0.931203645943,32.8735013897,1.23101941985,2.97308422301
Forest Fire,1.4,414,103,2,Iterative Box Mesh,0.0005400180816650391,4.673004150390625e-05,-0.931203645943,32.8735013897,1.23101941985,2.97308422301
Forest Fire,1.4,414,103,2,Voronoi Mesh,0.0006000995635986328,4.220008850097656e-05,-0.781602141535,14.5761352657,14.5761352657,8.44686852782
Forest Fire,1.4,414,103,3,Max Box Mesh,0.0004830360412597656,4.8160552978515625e-05,-0.921849567024,35.070445754,1.6138795039,3.34319010692
Forest Fire,1.4,414,103,3,Iterative Box Mesh,0.0006248950958251953,5.078315734863281e-05,-0.921849567024,35.070445754,1.6138795039,3.34319010692
Forest Fire,1.4,414,103,3,Voronoi Mesh,0.00061798095703125,4.100799560546875e-05,-0.750792906567,14.483236715,13.2048043257,8.41661537243
Forest Fire,1.4,414,103,4,Max Box Mesh,0.0004508495330810547,4.9114227294921875e-05,-0.981609828867,19.4276713275,1.99178963491,3.05791932644
Forest Fire,1.4,414,103,4,Iterative Box Mesh,0.0008158683776855469,6.794929504394531e-05,-0.981609828867,19.4276713275,1.99178963491,3.05791932644
Forest Fire,1.4,414,103,4,Voronoi Mesh,0.0008080005645751953,5.316734313964844e-05,-0.932615946095,13.4121014493,4.9309059462,6.91109968903
