algorithm,step,0 percentile,10 percentile,25 percentile,50 percentile,75 percentile,90 percentile,100 percentile
ADAM,464,0.07969066315299445,0.09135104259068759,0.09856000179672339,0.10842197609540914,0.12093341551672906,0.13194164327877175,0.15547081759180992
ADAM,465,0.07967791566470643,0.09133408966105946,0.09851690733546742,0.10839993506032493,0.12089342764063496,0.13189832969472787,0.15542773526403128
ADAM,466,0.07966467197968082,0.09131692067339287,0.09847783041328315,0.10837212095591803,0.12084156859242819,0.13185717241721231,0.15538798800816495
ADAM,467,0.07965091820041029,0.09129492468966524,0.09842801916202258,0.10833992464540841,0.12081608522082836,0.13182596744644887,0.15533852810214221
ADAM,468,0.07963968520017864,0.09126313009157891,0.09838081821450335,0.10831157312363307,0.12078195362925748,0.13179432790722434,0.15528792154588344
ADAM,469,0.07962740357040277,0.0912382543487648,0.09832799350780672,0.10827938659500189,0.12075303383772888,0.13176763173295356,0.15523460684429957
ADAM,470,0.079614626599586,0.09121421009263003,0.09827794636079994,0.10825126192646925,0.12072157775132311,0.1317362901478575,0.1551874334120933
ADAM,471,0.07959987102677461,0.0911948746927173,0.09823194074634205,0.1082213510297582,0.12068641465455093,0.13169981520844629,0.15513857945042425
ADAM,472,0.07958377471853109,0.09117211784114627,0.09818525291941055,0.1081930030045157,0.12065136029878862,0.13166692229972923,0.15509241411018299
ADAM,473,0.07956908747899884,0.09115309629819153,0.0981499230828537,0.10817009768920871,0.12061186425756823,0.1316304531066311,0.15505016439234448
ADAM,474,0.0795560238235042,0.09113300884090011,0.09811643729909489,0.10814952834933157,0.12058136162445858,0.1315945350077832,0.15500776933955657
ADAM,475,0.07954439547144057,0.09111184364729723,0.09808444759037029,0.10812823734807007,0.12055450083994426,0.13155838009316836,0.15497292826742826
ADAM,476,0.07953603430791123,0.0910888910211851,0.09805261648492371,0.10810544802914791,0.12052876538658835,0.13151891649787553,0.1549356307401893
ADAM,477,0.07952332732575944,0.09106306358175441,0.09802004334146895,0.10808206445059818,0.12050271673848681,0.13147743453468003,0.15489545180433706
ADAM,478,0.07950594221270794,0.09103611530078698,0.0979922123679123,0.10805758359558737,0.12048130435379631,0.13143745488509828,0.1548528414340765
ADAM,479,0.07948816800033769,0.09100985394923518,0.09796623603408741,0.10803548972451187,0.12045706218752744,0.13139497953066254,0.15481232068316078
ADAM,480,0.07946602788756202,0.0909743089084264,0.09793991974594721,0.108015321180995,0.1204328806367034,0.13135868666254616,0.15477841602158124
ADAM,481,0.07944398092616399,0.09095099622785238,0.09791241771597663,0.10799096366543662,0.12040590429527527,0.13133021820422125,0.15472910625216865
ADAM,482,0.07941980357722059,0.09092657899483496,0.09788346055046737,0.10796399206506377,0.12037851613521038,0.13130533797990096,0.1546762421566948
ADAM,483,0.0793946786443996,0.09090422384639794,0.09786051194725587,0.10794071663681179,0.12035282142689892,0.13127928081415646,0.15461757016238054
ADAM,484,0.07936755017135685,0.09088224722372114,0.0978299926357846,0.10792015118760234,0.12032291679125691,0.13124953776078968,0.1545561446567499
ADAM,485,0.07934296323690788,0.09085819832678454,0.0977950466708137,0.10789326668886538,0.12030041055528223,0.1312258406489565,0.15449759880631606
ADAM,486,0.07931702006912113,0.090835429276233,0.09776281303136389,0.10787349874717271,0.12027536455598445,0.1311976841601782,0.15444338276333505
ADAM,487,0.07929696906041082,0.0908040755633907,0.09772812495178657,0.10785394454318654,0.1202419929499369,0.13116944169231037,0.15438319114164714
ADAM,488,0.07928463555307788,0.09077983339456756,0.09768745943913816,0.10782913180478701,0.1202124361225427,0.13114535493089252,0.15431872496456858
ADAM,489,0.07926797321609931,0.09076046983621096,0.09765241742277633,0.1078013583662557,0.12018846741528376,0.1311206361772464,0.15426272299629
ADAM,490,0.07924244055925836,0.09074662388158364,0.09762234813676599,0.10778219827377519,0.12016336115016925,0.13108779846190538,0.1542161090910053
ADAM,491,0.07921429919195674,0.09073063476470186,0.09758300932945072,0.10775788688741723,0.1201450866741334,0.13104141194884375,0.15417497439051586
ADAM,492,0.0791888170581511,0.09071416753464825,0.097553539180474,0.1077288978898278,0.12011865494881031,0.1310144383086195,0.15414033781252193
ADAM,493,0.07916400563349606,0.09069471320303112,0.09752708509572008,0.10770349711381544,0.12009875322548809,0.13098625074452624,0.15410133220357553
ADAM,494,0.07913703082762116,0.0906660806840396,0.09749285856262017,0.10767848222658855,0.12007920577392135,0.13095556603595582,0.1540685284596334
ADAM,495,0.07911533776833457,0.09063605797855537,0.09746347573511067,0.10765737761269283,0.12006127357293432,0.1309269019201009,0.15403479998865885
ADAM,496,0.07909433624212646,0.09061301398139598,0.09742924114499761,0.10764134847395096,0.12004097145215627,0.13089976664753178,0.15399028873310558
ADAM,497,0.07907805783246091,0.09059352291581543,0.09739478722798318,0.10762266217126734,0.12001823152586534,0.1308691704654986,0.1539464877313122
ADAM,498,0.07906443160847966,0.09057198903594899,0.09735335943163805,0.10760331119180215,0.11999424084446694,0.13084174809252228,0.15390188653252018
ADAM,499,0.07904940309848478,0.09055072815197077,0.09731674021220828,0.10757867314581653,0.11997411494859826,0.13081827570268775,0.15385428582187988
ADAM,500,0.07903036041132461,0.09052655182490754,0.097281632123368,0.10754654980338708,0.11995127499387415,0.13079268758562945,0.1538050511764489
ADAM,1000,0.07415178002635306,0.08379326033796458,0.09044451673345624,0.09957445269719993,0.10981107711716487,0.11960832331092529,0.14172868279924894
ADAM,1500,0.07150342167626544,0.08090967467514021,0.08738857543748518,0.0953557792644023,0.10331828034945015,0.11320853689681451,0.13129299704438283
ADAM,2000,0.07018906746131172,0.07935831960254904,0.0856608930863585,0.0931735126316054,0.10039779628733395,0.10951538106577977,0.12545973639539718
ADAM,2500,0.06951595270827535,0.07816962690575836,0.08419325083442863,0.09176053760432641,0.09885840072837529,0.10730454718336688,0.12213955290902903
ADAM,3000,0.06896015905864414,0.07727582136772838,0.0833736497469332,0.09072851769631732,0.09777126309731221,0.10595405125655954,0.12098345259324111
ADAM,3500,0.06836419020945453,0.07652580387917067,0.08286262218178184,0.08997506190360752,0.09693876582139861,0.10500201890738647,0.11922633859234295
ADAM,4000,0.0673541660027259,0.07593269645404901,0.08216576153415779,0.08907470475692185,0.09621920534160255,0.10414998703726178,0.11773852141620948
ADAM,4500,0.06667788034410387,0.07455179737709185,0.08048673251532816,0.08708386973564251,0.09388847826745564,0.10129489675713135,0.11431360386107163
ADAM,5000,0.06651829187156606,0.07409549290674185,0.08005772155016275,0.08649949586440478,0.09326865981926631,0.10062648880713035,0.11324943598364413
ADAM,5500,0.06627306643723464,0.07380262647672009,0.07966277028384589,0.0861611410616076,0.0928672144530622,0.10024204378524146,0.11282966643742431
ADAM,6000,0.06605829389027167,0.07365404540793244,0.07944836856643,0.08589154561948875,0.09250721264800436,0.09954579380358201,0.1123479998025261
ADAM,6500,0.06586131222722635,0.07348111458078847,0.07925717321285672,0.08560976264854936,0.09209215479951767,0.09914864441766466,0.11175235713084493
ADAM,7000,0.06576614252778208,0.07333433649828824,0.07911292079156981,0.08538942382145114,0.09168925135964899,0.0989023407714907,0.11145189122991216
ADAM,7500,0.0655796555273178,0.07318527609997234,0.07896522058531105,0.0851377219581818,0.09148309896748268,0.09863578004975321,0.11120364742800386
ADAM,8000,0.06552595598886002,0.07307097363148654,0.07880944704027529,0.0848625959565777,0.09126172552806955,0.09846634179568202,0.11082684094014991
ADAM,8500,0.06542025219698318,0.07297733666830472,0.07863496712864967,0.08473313760114234,0.09112605025869222,0.09819703461464444,0.11058309914805733
ADAM,9000,0.06527104528334274,0.07264697516723242,0.0783371645436646,0.08458613716528987,0.09098467557500631,0.09804307705369524,0.11051344893458447
ADAM,9500,0.06515226630730703,0.07256432971756348,0.07818933609553705,0.08448083195990928,0.09091673547997059,0.0979459711858587,0.11000586788559608
ADAM,10000,0.06509332321745087,0.0724561970122749,0.07813661019985403,0.08440768222736199,0.09081011351299377,0.09781042011548134,0.10964356306096464
ADAM,10500,0.06505347175698326,0.07233236708190556,0.07802899423455921,0.08426474221748355,0.0906948780302281,0.09771773437759429,0.109478965343433
ADAM,11000,0.06502449365851301,0.07217455133532627,0.07794895941730308,0.08416805442002015,0.09060887301349653,0.09760901005117911,0.10916346363201826
ADAM,11500,0.06502117727560956,0.07210337959733042,0.07788936156096453,0.0840900102643574,0.09051605505603602,0.09751581715659623,0.10904043700595459
ADAM,12000,0.06498350232650242,0.0720874298866206,0.07780571831591276,0.08404173953813301,0.09046231143552469,0.09748296213936483,0.10889419965013847
ADAM,12500,0.0649835022712048,0.07205980301097807,0.07776193395119897,0.08399617787781899,0.09040561741316137,0.09741340453846391,0.10881337614340711
ADAM,13000,0.06482927735407394,0.07197820674100082,0.07772880473829652,0.08391326937325316,0.09031962015987334,0.09732117728610389,0.10878539823356015
ADAM,13500,0.06482927735407394,0.07196993651892179,0.07770167414097497,0.0838623297663479,0.09024601818324439,0.09726405175958017,0.10875206443137182
ADAM,14000,0.06482927735407394,0.07192923618945694,0.07767359893542279,0.08381251631884072,0.09021563785298545,0.09722023224821952,0.10873336241526771
ADAM,14500,0.06482927735407394,0.07189201633165457,0.07760308963071112,0.08373175388658374,0.09014882522111131,0.09707290886783253,0.10870300044267982
ADAM,15000,0.06468308783951443,0.07185875300638342,0.0775568601355478,0.0835437229095335,0.09005108038075663,0.09688178463535593,0.10866740261185681
ADAM,15500,0.06450589993257252,0.07181609155357811,0.07752372436931641,0.08349959163173264,0.08978345618160677,0.09680759754133726,0.10860412912332348
ADAM,16000,0.06449382504291241,0.07179177433560546,0.07749152314365586,0.08346367413100689,0.08967722719127194,0.09657359164461836,0.1084688565372557
ADAM,16500,0.06449285551729525,0.07177296356828747,0.07737745548173194,0.08325792629323947,0.08962586278942336,0.09651726097435183,0.10845294673631783
ADAM,17000,0.06449285551729525,0.07175080174843981,0.07718164732528111,0.08316906717863147,0.08953548318562303,0.09641524612575506,0.10845164888903393
ADAM,17500,0.06449285551729525,0.07169912992885745,0.07712917149250847,0.08312734947548901,0.08941552395200911,0.09638606396683477,0.1084516488489686
ADAM,18000,0.06448405860261312,0.07169328627666983,0.07704697135048855,0.08308612618501539,0.08936654190940187,0.09634215442863858,0.10833023407562337
ADAM,18500,0.06448405860261312,0.07165883625382008,0.07696316064323117,0.08307168509061134,0.08933858669062497,0.09631989794658795,0.10826858604949241
ADAM,19000,0.06446535827028646,0.0716558314409322,0.07689951475068693,0.08305308550116015,0.08931776768131125,0.09630631210333121,0.10814902794866948
ADAM,19500,0.06446535827028646,0.07164942761722086,0.0768174259983923,0.08301961900696095,0.08928804805354554,0.09624321168007766,0.1081075978254575
ADAM,20000,0.0636818584064067,0.0707617976191749,0.0758846013796581,0.08203797556978751,0.08825893716665559,0.09520462552715804,0.10700689096236121
ADAM,20500,0.06311047694576188,0.07011896431411643,0.07519905311774286,0.08129425809191011,0.08745420726456676,0.09428044605425498,0.10605365823658372
ADAM,21000,0.06304130594689296,0.0699826953895075,0.07507549550290829,0.08116541177106763,0.08732063381970347,0.09415539846552905,0.10590462446301341
ADAM,21500,0.06298239430828498,0.06970571933057845,0.0750309055470761,0.08109927770061408,0.08723296815290783,0.09403807532573165,0.10569325408308151
ADAM,22000,0.06296130575320083,0.06953289212519057,0.07497649421613665,0.0810680304414151,0.08718325617186765,0.09395913010045406,0.10561277237948871
ADAM,22500,0.06295923049342295,0.06949482071691447,0.07492713620193925,0.08103025107734024,0.08711564304582065,0.09363999029364946,0.10557406107879881
ADAM,23000,0.0629579135335442,0.0694632076299481,0.07487732418916912,0.0810007193494183,0.08705989191693234,0.09354626318294605,0.10555314632849272
ADAM,23500,0.06271997358992301,0.0694469165844409,0.07485703979457475,0.08096436239617975,0.08700994766348119,0.09351205980649162,0.10545536756784865
ADAM,24000,0.06271997351144787,0.069384370425454,0.07483976426832768,0.08092518625344645,0.08697993580739553,0.09344214230429213,0.10515043021278349
ADAM,24500,0.06270040189687658,0.0693762336338209,0.07479801753591245,0.0808930837675432,0.08695554125355139,0.09339580063802647,0.1050857148836683
ADAM,25000,0.06270040189687658,0.06937485870968157,0.0747772740986276,0.08087382459773132,0.08693606728418617,0.09338161911979051,0.10499996789133714
ADAM,25500,0.06270040189657176,0.06936040503270965,0.0747740947626262,0.08083117924504415,0.08692497851248604,0.09336511397118057,0.10495011329194642
ADAM,26000,0.06270034441719956,0.06904625324226071,0.07476474613581681,0.08081642179515328,0.0869176738913381,0.0933583628202426,0.10494735505610613
ADAM,26500,0.06269457343315434,0.06898902562798834,0.07476018204769673,0.08068043328253431,0.08688810588286107,0.09333358606073029,0.10449385126654798
ADAM,27000,0.06269457336976603,0.0689687292922577,0.07472888654676214,0.08063566878269436,0.08671983111540685,0.09332533406958832,0.1044405521565338
ADAM,27500,0.06269457336976603,0.06895603797830123,0.07472861370361843,0.08060501084490743,0.0865897662265345,0.09330376470027837,0.10442272884424929
ADAM,28000,0.06269457336976603,0.06895098141940667,0.07440809990165005,0.08057995631950211,0.08649132781828248,0.09325289764005187,0.104394920068662
ADAM,28500,0.06269453494736776,0.06892519102654154,0.07439960228039504,0.08043452928645412,0.08645704444527198,0.09319231905278015,0.10439311082332539
ADAM,29000,0.06269453494736776,0.06890689015437561,0.0743772357488683,0.08041845991220736,0.08644881895321564,0.09317626234658909,0.10439239545391085
ADAM,29500,0.06269453494736776,0.06889746798575172,0.07437359093768244,0.08039969966739953,0.08641501504836079,0.09317054401712636,0.10439204853870646
ADAM,30000,0.0626945349158173,0.06887944809086985,0.07436780325963842,0.08036299573139098,0.08640448581582845,0.09315895038473258,0.1043553662153226
ADAM,30500,0.06266157475905061,0.06886483977992322,0.0743588218217976,0.08032182531616956,0.08638902941018456,0.09279676094415612,0.1043339985948146
ADAM,31000,0.06266157475905061,0.06885927070377759,0.07432396870740698,0.08030985404085551,0.08638015826692913,0.0927698817678105,0.10425090486026926
ADAM,31500,0.06266157475905061,0.06885206627440332,0.07431337624229416,0.08030348564812986,0.08636674545716096,0.09274676293046594,0.10408965596585193
ADAM,32000,0.0626096741683631,0.06885206304969747,0.0743030531203375,0.08029001377616238,0.08635304830982381,0.09265737577812841,0.10407962386414227
ADAM,32500,0.062272122781386906,0.06884407929829764,0.0742934338410232,0.08027474235821125,0.08633288359148804,0.09250936852348428,0.10407652584467986
ADAM,33000,0.062250398886183334,0.06884338291998836,0.07428689140215358,0.0802659626711218,0.08632119957094483,0.09231360604262832,0.10405569230570592
ADAM,33500,0.0621930755949769,0.06884064632811004,0.07427737893476734,0.08025939619652976,0.08629187298962274,0.09224740033830024,0.10405565031498988
ADAM,34000,0.0621930755949769,0.06883481782097309,0.0742727593136829,0.08024567668163755,0.08627045409494416,0.09221442228764666,0.10404682018631314
ADAM,34500,0.0621911317943388,0.06883470165161706,0.0742591525280259,0.0802288339286383,0.08626082906341363,0.09214846843856025,0.10398675593574885
ADAM,35000,0.06219110270743656,0.06883233037578282,0.07424803715226573,0.08021497213581716,0.0862560862735985,0.09212691717739278,0.10395334874068933
ADAM,35500,0.06219110267151342,0.06882858997788051,0.07418608334810056,0.08019486532987079,0.08625162347144791,0.09210680866312737,0.10392546799639886
ADAM,36000,0.06219110267151342,0.06882194811972206,0.07390338864971067,0.08016871171249854,0.08624210489834251,0.09210383406233964,0.10388173184824338
ADAM,36500,0.06219110265830263,0.0688055267348423,0.07385800899249907,0.0801386974248352,0.0859914024125297,0.09209594863333985,0.10385518402840739
ADAM,37000,0.062190982398400256,0.06880302108512469,0.07385288540625486,0.08013286084875164,0.085949557190928,0.09208605156250613,0.10385518402840739
ADAM,37500,0.062190982398400256,0.06880076882733906,0.07381780647242284,0.07992994577022686,0.0859115942273138,0.09208517903844131,0.10385518401888504
ADAM,38000,0.062190844825378455,0.06877791757210187,0.07380856879468843,0.07992420017692765,0.085889074973771,0.0920658983417746,0.10384597463840012
ADAM,38500,0.062190844825378455,0.06877087246212304,0.07379383944936724,0.07991193898405129,0.08586980113531668,0.09206215895688538,0.10381588217510113
ADAM,39000,0.062190844825378455,0.06876546582548168,0.07379218473222833,0.07975945863752351,0.08551375898742561,0.09204208703056496,0.10381588217379886
ADAM,39500,0.062190844825378455,0.0687627144644101,0.07378627843986812,0.07970954599578661,0.08550909531503947,0.09202948383760258,0.10381588215865621
ADAM,40000,0.062190844825378455,0.06876231195195934,0.07378359754002103,0.07970459075784984,0.08549821144314951,0.09201738044163939,0.10381588215865621
ADAM,40500,0.062190844825378455,0.06876231193464062,0.07377649610582215,0.07969841759567624,0.08549265559114615,0.09199792362692177,0.10381552427249192
ADAM,41000,0.06219084481027407,0.06875769961170614,0.07377056994153801,0.07969024480475247,0.08546580656368681,0.09196986081027685,0.10381062596743673
ADAM,41500,0.06218167437562407,0.06874590051457903,0.0737648373961031,0.07968010826869722,0.0854582013730455,0.09193600167816796,0.10381062596743673
ADAM,42000,0.06218167437562407,0.06874542562717158,0.0737647102319165,0.07967230622193221,0.08542476566236105,0.09192660347858476,0.10381030531586949
ADAM,42500,0.06218167437562407,0.06874172786510997,0.07376451465493691,0.07966158281676135,0.0854082549554253,0.09191602088987161,0.10348505940669468
ADAM,43000,0.06218167437562407,0.06873707823027989,0.07375493694247746,0.07963915651570708,0.08536915247712665,0.09190771492674646,0.10348505940669468
ADAM,43500,0.06218167437562407,0.06872012070268434,0.07373913086309297,0.07963495893977182,0.08535053244807066,0.09189848199663431,0.1034530627029804
ADAM,44000,0.062181674340536376,0.06870155978248586,0.07373212579392738,0.07962391010105874,0.08533961753234018,0.09189310869749051,0.10343742740887202
ADAM,44500,0.062181674340536376,0.06869397612460444,0.07372638172115635,0.0796125708475156,0.0853313805268985,0.09187864698809013,0.10331977277613393
ADAM,45000,0.062181674340536376,0.06869319349864815,0.0737163204976928,0.07960556455434738,0.08524004845172138,0.09187713622689711,0.10324430642949992
ADAM,45500,0.062181674340536376,0.06869011894384537,0.07370784878087056,0.07959965806480633,0.08521656537774346,0.09187713622267649,0.10324430642949992
ADAM,46000,0.062181674340536376,0.06867415679848037,0.0736928432289931,0.07959115966811352,0.08519708913331339,0.09187118814627997,0.10324430642949992
ADAM,46500,0.06215447845213161,0.06867404379801692,0.07367349586162109,0.07958168119869632,0.08519064314670145,0.0918603502869311,0.10323928726651266
ADAM,47000,0.06215447845213161,0.06866988518645978,0.0736692587615014,0.07957222766220765,0.08518593287276602,0.09185276339908596,0.10323928726244097
ADAM,47500,0.06215320729992161,0.06866756220580547,0.07366697835008999,0.07957148243451236,0.08517760405771939,0.09165680979673778,0.10323928726244097
ADAM,48000,0.06215320729992161,0.06862887207970456,0.07364986278851442,0.07956297495676037,0.08517074073979566,0.09164913816802867,0.10323242354834573
ADAM,48500,0.06215320729992161,0.06861507671546681,0.0736142541531168,0.07954126328838226,0.08515897998765931,0.09153317792269201,0.10316755811865526
ADAM,49000,0.06215320729992161,0.068604221543727,0.07360676273199523,0.07952950045530266,0.08514622665224844,0.09148125867866917,0.10304320887616376
ADAM,49500,0.06197671724342162,0.06860421276820804,0.07360084040822126,0.07952582079151727,0.08514064705374186,0.09147693481231922,0.10303359713405663
ADAM,50000,0.061974911825932275,0.06860199339142814,0.07358402136808422,0.07929181686448325,0.08511488700944632,0.0914408872735785,0.10300881926445424
LBFGS,0,0.28539364101425785,0.32084521572752117,0.3458929140635188,0.3747085044910504,0.4011589475405912,0.4231324906468186,0.4664431686512104
LBFGS,1,0.2590815766081878,0.2926705646423519,0.3135244929762303,0.33870641380779914,0.3617092898445991,0.3807901369284482,0.4204949894510178
LBFGS,2,0.2108986483028518,0.24588116126582135,0.26718048620507034,0.2925614565883809,0.31607628532264825,0.335588087884682,0.3751925232334299
LBFGS,3,0.1588545134287382,0.18704929883724275,0.20638515238703142,0.23047818477440915,0.25676312345591085,0.2857698847538054,0.33709172530725573
LBFGS,4,0.1453942558454321,0.172642972293881,0.19074128720283484,0.21505702638432375,0.2421919510601175,0.2703187177236505,0.32368656406079743
LBFGS,5,0.13465469317536188,0.16262030773631833,0.18170891148572293,0.2064440669442405,0.2337900582972322,0.26188775849935314,0.316951879987411
LBFGS,6,0.12556737485139907,0.1556569270941385,0.17301341950891114,0.19772207291669833,0.22534616720513842,0.25438191806231203,0.30999891317411316
LBFGS,7,0.12288731795359278,0.1518132690365559,0.16932470470550864,0.19370171662277483,0.22119976959940799,0.2517539762609328,0.3055592172360638
LBFGS,8,0.11796667899581038,0.14574396446504004,0.162150805500642,0.18593529084459431,0.21401157747422456,0.24443257912488847,0.29999693085475027
LBFGS,9,0.1158966781379206,0.1430628738171508,0.15962435792335036,0.18336171645564986,0.21121020756318523,0.24183306355450546,0.29632067606965873
LBFGS,10,0.11391429935494297,0.13936199747643632,0.15635801275670608,0.18006843679132092,0.2083252132387789,0.2386623246467357,0.29372432942340626
LBFGS,11,0.11222757878212225,0.1378132578809563,0.1543199829079685,0.17799653357092324,0.20554069850255147,0.23563052351093283,0.29208665527269767
LBFGS,12,0.11082973076251876,0.13626618374457397,0.15289142440112913,0.17604478764603226,0.20292976264230678,0.23348576441873245,0.2897988507471917
LBFGS,13,0.11011326018591415,0.13519909850640227,0.15204398236578395,0.17498558514658896,0.20125025502681093,0.23168110495270322,0.2887952528521274
LBFGS,14,0.10939662286840968,0.1341238137214937,0.15127739276367336,0.1737866234331197,0.19971444846366643,0.22984396300943807,0.28745721569398086
LBFGS,15,0.10858874614605711,0.13345227875024396,0.15076863101613033,0.17308178006453184,0.19865298457752495,0.22819998900802727,0.2863796240541665
LBFGS,16,0.10774564290068803,0.13273265289505898,0.15006572726715908,0.1724542002167099,0.19778613255687202,0.22727047468811343,0.28591200660869354
LBFGS,17,0.10754257619826153,0.1321864293168963,0.1492760406036966,0.1714829094132297,0.19714449153142694,0.22627609494098908,0.2853442588383892
LBFGS,18,0.10717548679395812,0.13181781002392665,0.1485752229368132,0.17047453318270347,0.19638842475385368,0.2256947645372417,0.2848282222189825
LBFGS,19,0.10701979806075738,0.1315972235533081,0.14809231352467295,0.16982636289504768,0.1955907860350757,0.22481498034207373,0.2846871480590148
LBFGS,20,0.10689160437474562,0.13143324007096543,0.14767072594752134,0.16938357082160044,0.195023793543108,0.224018851805674,0.28463048690874715
LBFGS,21,0.10664808366756937,0.13119651629291842,0.14727679244270095,0.16878611277796907,0.19413208520460473,0.2234486942797759,0.28461435283478687
LBFGS,22,0.10661240857643509,0.13076726238051753,0.14673211185557472,0.16809081393291528,0.1929472141079102,0.22309223114808133,0.2842591251108929
LBFGS,23,0.10652710650772242,0.13018533282676123,0.14646787563966454,0.16749370310329306,0.1920779986456355,0.22264178739320817,0.2837412530853149
LBFGS,24,0.1065125800769918,0.13000970835313197,0.14615255065049138,0.16640535523924094,0.19130296151912274,0.22200483011808064,0.2837040367582642
LBFGS,25,0.10646493532213361,0.12983693798596094,0.14538030703789864,0.16578218335618633,0.19059871112207355,0.22179847902488306,0.2836214086323131
LBFGS,26,0.10644216951750142,0.12955244580641198,0.14496931191245874,0.16548348352018452,0.1903679107181253,0.22120195783217714,0.2835426476027501
LBFGS,27,0.10637347754371015,0.1294430639047607,0.14452010303166699,0.16531134932851393,0.1901853012360195,0.22081429275608216,0.2832873909240338
LBFGS,28,0.10610862037986936,0.129315140644437,0.14349365974552752,0.16465147297458946,0.18996702488602427,0.22064984479748265,0.2824207170546962
LBFGS,29,0.10602322248395492,0.12916577727074494,0.14309977274656382,0.16449853112009627,0.18967933482616708,0.22037538288450106,0.28118084054347936
LBFGS,30,0.10594715142807279,0.12907716873455802,0.14296701441255527,0.1641790273060936,0.18952110557973154,0.22025020372555998,0.2801914410700894
LBFGS,31,0.10554509848216787,0.12879805826430515,0.14278910780935947,0.16397778979640054,0.1892992664381507,0.22016942427926736,0.2797824180453318
LBFGS,32,0.10532682154683196,0.12852868161191372,0.14269206350402708,0.1638775389209936,0.18892021409112258,0.21989092601379476,0.2796979370877392
LBFGS,33,0.10496563906455365,0.1283712405129549,0.1424518758872465,0.16367064898462808,0.18875536121666225,0.2196413649138162,0.279574623551619
LBFGS,34,0.10481594619508103,0.12811119827949202,0.1421993136239935,0.16346350694953737,0.188653807771512,0.2192908210324164,0.2795717805505409
LBFGS,35,0.1046216862806437,0.12801783848951356,0.14203456893598074,0.16341733719292464,0.1886037578596205,0.21906941770017765,0.2794489011405674
LBFGS,36,0.10448780629946293,0.12792614217287904,0.1419074036631304,0.16328176760024046,0.1885228045280426,0.21871886340221458,0.2794483453912361
LBFGS,37,0.10440086535856001,0.1277764621635641,0.14159176543202562,0.16304116313223177,0.1883139409168203,0.2185076406670881,0.27944763924485433
LBFGS,38,0.10436150183803757,0.1274992954032103,0.141529654691251,0.16292228830722214,0.1882439343489477,0.2182862418633296,0.2794476392447195
LBFGS,39,0.10428506461058412,0.12733200745140266,0.14147088050457293,0.16278799490835266,0.1880598896975291,0.21799417077835737,0.2792740304363852
LBFGS,40,0.10427525185919424,0.12727326494643348,0.14133092048934032,0.16261963343344724,0.18789253128034786,0.21768595911166452,0.2792648707637271
LBFGS,41,0.104212945914259,0.12724487842495477,0.14122228110097032,0.16243140016368088,0.18776057030507248,0.21736517592631752,0.2792517893442448
LBFGS,42,0.10420393837497255,0.12716752969296466,0.14107722635287634,0.16231633093176145,0.1874964340099122,0.2172402899735406,0.2785309952579143
LBFGS,43,0.10410644661443998,0.12711024734026846,0.14100705155194349,0.16222203398093032,0.18726692011954804,0.21707035411280057,0.27830882742025204
LBFGS,44,0.10397004191124948,0.12700137778611936,0.14085926439154176,0.1621147523294819,0.1869359309644574,0.21659765998479957,0.2772519954141007
LBFGS,45,0.1038717352515243,0.1269242456497619,0.14067375066104967,0.1618855371703415,0.18664355633506083,0.21625866607471675,0.2768019399462385
LBFGS,46,0.10385656499934341,0.12680098008353155,0.1406415006344815,0.16180103694494363,0.18633037414792689,0.21601058184608224,0.2767742181512262
LBFGS,47,0.10385011511102334,0.12676195926979653,0.1404655987856535,0.16161995243067007,0.1861978933373829,0.2159366607342772,0.2767700639708254
LBFGS,48,0.1038067902394775,0.12668600846363173,0.14023899524552577,0.16156701367310763,0.18613253574327807,0.21586608439596683,0.27666522423772477
LBFGS,49,0.10376295282978357,0.1265639308519798,0.1400995246404404,0.16144416511450563,0.18600973509041635,0.21502367165581088,0.27666373172765485
LBFGS,50,0.10358355734426127,0.12650565183633974,0.1399501098731438,0.1613134140233005,0.1858715261818839,0.21477168964106247,0.2764299211166655
LBFGS,51,0.10350030241347172,0.12635581680280367,0.13979623370923253,0.16111959349887148,0.18577705437001077,0.21456957223580564,0.2761253279949375
LBFGS,52,0.10318729549938432,0.12614045501264598,0.13960923693341074,0.16095837678125,0.18560600281153686,0.21436600931632402,0.27611723436749397
LBFGS,53,0.1031196098057325,0.1260831809272432,0.13955927666185683,0.1609345562583012,0.18542603285275644,0.21420527613612486,0.2760721886242373
LBFGS,54,0.10284556675000359,0.12585105929337387,0.13943774530880368,0.16088902630729218,0.18524174898640333,0.21390937525452303,0.2760627889572548
LBFGS,55,0.1027222518535387,0.12574305631951455,0.13921545922097214,0.16075935111554962,0.1849035627022762,0.21384160838604505,0.27604781671934664
LBFGS,56,0.10249087814038518,0.125507477919065,0.13909744813809602,0.1605847006374112,0.18453191787940154,0.2137602850244497,0.27581825158029344
LBFGS,57,0.10240890466754966,0.12536228789520892,0.13889495556913015,0.16039660225706898,0.184386178273581,0.21360326800092352,0.2757559657753216
LBFGS,58,0.10227567397416527,0.12526814251664267,0.13878383696225907,0.16006050975555045,0.18427094526832946,0.2134124233433545,0.27571040986680556
LBFGS,59,0.10218565206374321,0.12515110621902037,0.13863769859665973,0.1600122157017161,0.1842145019556821,0.2132262322555354,0.27570521909532314
LBFGS,60,0.10201937193005307,0.12493417934351819,0.13852531007085853,0.15992115052370665,0.18417925080762668,0.21310072748839998,0.2756533597391839
