function,algorithm,step,0 percentile,10 percentile,25 percentile,50 percentile,75 percentile,90 percentile,100 percentile
subquadratic,ADAGRAD,39000,0.050231386893669884,0.055141832159645555,0.05770075473964885,0.06025735426662222,0.06417095625028622,0.0664474531662683,0.07149982128854682
subquadratic,ADAGRAD,39500,0.05011522375911851,0.0550041584481359,0.057546559626151815,0.06011204177466051,0.06400746405777923,0.06628646304181335,0.0713232107608089
subquadratic,ADAGRAD,40000,0.050004988072188346,0.054853575193803905,0.05739662294542293,0.059954099151610624,0.06383757583713126,0.0661333983446472,0.07113966236968294
subquadratic,ADAGRAD,40500,0.049883413480578224,0.05470838586038839,0.057250420728558786,0.05980157723766332,0.06367481178478092,0.0659789328444876,0.07094926137398996
subquadratic,ADAGRAD,41000,0.04976150176681363,0.05456947655015546,0.05710494848852078,0.05964757117698303,0.06351699085606267,0.0658388571024637,0.07077236706884815
subquadratic,ADAGRAD,41500,0.04964403061785864,0.05442303421405058,0.05695909643671405,0.059500207051608314,0.06336868175156633,0.0656951236351499,0.07058929007934871
subquadratic,ADAGRAD,42000,0.049524634014078195,0.054297416646324516,0.05681470055392961,0.05935215464777912,0.06321502107793739,0.06554261037574198,0.07041791532193849
subquadratic,ADAGRAD,42500,0.04941637289433837,0.05417782720545688,0.056669846083262705,0.05920345479357195,0.06307162997107452,0.06539333698709315,0.070233807545878
subquadratic,ADAGRAD,43000,0.04931260494850252,0.054051954874384245,0.05653256707668118,0.05906240354743303,0.06293333677471721,0.06524417836374244,0.07005914351567788
subquadratic,ADAGRAD,43500,0.049212648772241095,0.053915685046700135,0.056389367374531006,0.058926774089250795,0.06279340136129072,0.06509915731209734,0.06989808239457466
subquadratic,ADAGRAD,44000,0.049100033496285875,0.053792497905171585,0.05625825974954045,0.05879294651167447,0.06265257827505877,0.06494789488183186,0.06973249610830332
subquadratic,ADAGRAD,44500,0.048995590768308006,0.05366056524867861,0.05611589564832896,0.05866128273841926,0.06250574349115126,0.06481360362765226,0.06956287788748325
subquadratic,ADAGRAD,45000,0.04889455246667341,0.053538871476051644,0.055985020189849466,0.0585350288070064,0.06236737102505551,0.06466812178537772,0.06939813148894824
subquadratic,ADAGRAD,45500,0.048788249316104516,0.05340087566721936,0.05586069831953492,0.0584066589274688,0.06222978621301773,0.06452349445085706,0.0692252225647512
subquadratic,ADAGRAD,46000,0.04868971365512748,0.05329013475929954,0.05573491587346803,0.05827674980158629,0.06209361365080073,0.06438230763214772,0.06906387181596951
subquadratic,ADAGRAD,46500,0.048592772879640665,0.05317119577080088,0.05560097360026559,0.058152615792227594,0.06195115217706219,0.06425024257144415,0.06891058825463488
subquadratic,ADAGRAD,47000,0.0484883707416208,0.0530512528575546,0.05547589846687878,0.05802080562527573,0.06181908518573498,0.06411369097035458,0.06875161678071662
subquadratic,ADAGRAD,47500,0.048392140851894506,0.05294431245461643,0.05536053153547036,0.057903616864605996,0.06167340270020636,0.06396319125976209,0.06859081954811372
subquadratic,ADAGRAD,48000,0.04829312084666024,0.05283236938976004,0.05523784101412658,0.05779001705642782,0.06152511361613772,0.06381841794638905,0.06843819626316341
subquadratic,ADAGRAD,48500,0.04818801853458735,0.05272096756984758,0.05512126256103057,0.05766777022600895,0.06138277717835824,0.0636838700647403,0.06828297519343028
subquadratic,ADAGRAD,49000,0.04810184285286787,0.05261854191736903,0.05499936715671477,0.05753965343337529,0.06124808681999694,0.06355961837935833,0.06812928891406575
subquadratic,ADAGRAD,49500,0.048007155839645786,0.052518613667673894,0.05488655313719333,0.05741915946409032,0.06111532955576584,0.06341560208967736,0.0679808678495471
subquadratic,ADAGRAD,50000,0.04790409143547798,0.052409019996153494,0.05477893619761646,0.057293642372768044,0.06097700110866945,0.06328210219560236,0.0678267808958853
subquadratic,ADAM,0,0.3483671193450954,0.38026513824571434,0.3977992218778451,0.42985574560678574,0.45947521081051185,0.48197315911349503,0.5597502756708094
subquadratic,ADAM,1,0.3425962288381905,0.37442810131559046,0.3917855387775,0.42374092158490473,0.4531959682355595,0.47555265013273335,0.5528077615241905
subquadratic,ADAM,2,0.3369531512904286,0.36881618460806187,0.38577911102252377,0.41762568244883336,0.44691571408533326,0.4690300309331428,0.5459227345597142
subquadratic,ADAM,3,0.3313608067523333,0.3631390498684476,0.3798559438664405,0.41161666166180955,0.4407137215453571,0.46252548132127624,0.5391626604091904
subquadratic,ADAM,4,0.3257150217319523,0.35739434422312855,0.3741575715875119,0.405651347162762,0.43445436510304763,0.4562177144115858,0.5325672741709999
subquadratic,ADAM,5,0.3201853553688571,0.3517199117000239,0.3683878681797381,0.39962287916988093,0.4282946969791667,0.4499391125731429,0.5260277836744286
subquadratic,ADAM,6,0.31474033137047613,0.34605264319580475,0.3626802187700595,0.3937187730438096,0.42213646497289287,0.4436952277003047,0.5195047865056667
subquadratic,ADAM,7,0.309385961006619,0.34050637674242384,0.357113999473,0.3877794060289287,0.41600874082865474,0.43746017534465714,0.5129865094521905
subquadratic,ADAM,8,0.30414101335761906,0.3350620458017667,0.3517366328783333,0.381882176717738,0.4100055659173571,0.4312381899166333,0.5065780791702856
subquadratic,ADAM,9,0.298940344043,0.3296831233463763,0.3463211881045714,0.3760547001681191,0.404048051613631,0.4250395132020381,0.500178579303
subquadratic,ADAM,10,0.2937780359874286,0.3243236104818143,0.34094323177234515,0.3703367827648095,0.3981750708272857,0.4189288152086953,0.4938451235380952
subquadratic,ADAM,11,0.28872275896366667,0.3190307830351762,0.3356696498765238,0.36474754306964285,0.39239532506916663,0.412954717437881,0.4875828944516191
subquadratic,ADAM,12,0.28373154092023817,0.3139183107139714,0.33039248536225,0.3592283481520477,0.3867431614754405,0.40706829260249044,0.4813831493958094
subquadratic,ADAM,13,0.278785342843,0.30887407814985246,0.3252346186578333,0.35379289965597616,0.3811898393105358,0.4012488785489667,0.4752231035481905
subquadratic,ADAM,14,0.2738918069779524,0.3038051906438095,0.32017253860475003,0.3484881669814762,0.3756742818006072,0.3954988136130666,0.46910191689861896
subquadratic,ADAM,15,0.2690794753944286,0.2987815324590001,0.3152499684765952,0.3432701848898572,0.37016182520745233,0.3897582319862095,0.4630352834445714
subquadratic,ADAM,16,0.26433931425199997,0.29386754372409996,0.3103517948437857,0.33812647724790473,0.3647260368860476,0.38402478433525705,0.45704529063038085
subquadratic,ADAM,17,0.25966229616628567,0.2891935131703952,0.30559956929769055,0.33303804799564285,0.3594180177067143,0.3783450612079905,0.4510532299980953
subquadratic,ADAM,18,0.25506970140738094,0.28463735012315244,0.30092165903019047,0.3280352795991667,0.3542149396315358,0.37269235489012864,0.4451241339736191
subquadratic,ADAM,19,0.2505588123648571,0.2802127642022714,0.29621545434919044,0.32304935782028577,0.3490806237096786,0.3671865553736763,0.43923021408352386
subquadratic,ADAM,20,0.24614382928609524,0.2758479491509477,0.2915821667503214,0.3181470524198095,0.34396061179822623,0.36180712923111435,0.4333747304127143
subquadratic,ADAM,21,0.24178177485852384,0.2715693469385,0.28696504561280956,0.31329484046069045,0.33892410338130957,0.3565013474786,0.42757328738780953
subquadratic,ADAM,22,0.23746224705719046,0.26730967833366664,0.28245904696476193,0.30849321311904765,0.33393801887030944,0.3513007792975619,0.42182912481371426
subquadratic,ADAM,23,0.23318000898285712,0.26308632178090474,0.27797871349694053,0.30374361246571435,0.3289919775437738,0.34606545366713815,0.41612551351257143
subquadratic,ADAM,24,0.22896506979414286,0.25892805388408097,0.27355206549039285,0.2990768054360238,0.3240917054611191,0.3409438891734667,0.4105219926385238
subquadratic,ADAM,25,0.22476928049719044,0.25480570412387615,0.2692318008541191,0.2945045967293571,0.3192402037289644,0.3358917574125905,0.4049852235206665
subquadratic,ADAM,26,0.2206250566457143,0.25079131335041904,0.2649542046819524,0.28999047429102376,0.31444468245089285,0.3309737186043571,0.39951741340214286
subquadratic,ADAM,27,0.2165441695519333,0.24686686506840952,0.26078389769925,0.28555777940630955,0.3096884030325238,0.3260884071309953,0.3941170943733333
subquadratic,ADAM,28,0.21251851329141905,0.24299654311830954,0.2566163958925357,0.2811432462288571,0.30494350781409524,0.3212877212997333,0.3887653040204286
subquadratic,ADAM,29,0.20860427464923806,0.2392339780488524,0.25246332559483337,0.276801560413,0.30022623246734526,0.31661056999326664,0.3834570725937619
subquadratic,ADAM,30,0.20479143065396194,0.23532597578669046,0.24839407071924993,0.27250935020880956,0.2956273858545476,0.3119412332841476,0.37822190423266666
subquadratic,ADAM,31,0.20107386555963333,0.23146858097505243,0.2444179554740714,0.2682679732968095,0.29118779794667854,0.30727901831105237,0.37303237190528565
subquadratic,ADAM,32,0.1974155951483238,0.22777466221854764,0.24055836437459527,0.26408538816430943,0.2867927084321072,0.3027669659221,0.3679153888213333
subquadratic,ADAM,33,0.19386726908073337,0.22406646138080474,0.23676665504023808,0.25997281971257147,0.28243631765288096,0.29833700399665236,0.36289306984776193
subquadratic,ADAM,34,0.19039499594723813,0.2204405768926,0.23300493967365474,0.25600441792461903,0.27819495458532145,0.29393576474464755,0.35792941238876197
subquadratic,ADAM,35,0.18699074248776193,0.2168440427244953,0.22925581006596432,0.25204694091042856,0.27402630296208336,0.2895737506342619,0.35300595799295237
subquadratic,ADAM,36,0.1836729570186143,0.2133318897281238,0.22560890396676192,0.24814309713573812,0.26994331814263095,0.2853297930492333,0.34814471268780955
subquadratic,ADAM,37,0.18042605356105232,0.20984252007310952,0.22207080395333334,0.24429031692388095,0.26592188379888093,0.28113175367786664,0.3433447369968095
subquadratic,ADAM,38,0.17725310632834285,0.20641130816488,0.2186153291067024,0.2404933144682857,0.26189482178611906,0.27699528798526196,0.33861734421504763
subquadratic,ADAM,39,0.1741681527043762,0.20307209161294473,0.21520042216789284,0.23674527759635713,0.25791512391525,0.27295011486431425,0.33396356405795236
subquadratic,ADAM,40,0.17115054825030954,0.19976598698183143,0.21185503180632145,0.2330527767178571,0.2540270503408095,0.26895661820125716,0.3293699452916667
subquadratic,ADAM,41,0.16820815876330478,0.19654718952223002,0.20853890773248804,0.22943946667719045,0.2502057200070714,0.26503439787520483,0.3248192778118095
subquadratic,ADAM,42,0.16535389525309524,0.19342900951246572,0.20529975128155595,0.22589771236195239,0.24651287080399997,0.2612030256352238,0.3203152827580952
subquadratic,ADAM,43,0.16258435099730478,0.1903579418976638,0.20211933868263454,0.222349586845619,0.24292011579711903,0.2574234515429714,0.31586846154876197
subquadratic,ADAM,44,0.1598818516319619,0.18739377242515523,0.1989788437304631,0.21887395434671428,0.23933479713633332,0.25371345072202384,0.31151387289199994
subquadratic,ADAM,45,0.15722459121131907,0.18457342237529478,0.1958992392060893,0.21548786992957142,0.23574800949283334,0.2501275651054524,0.3071975075409524
subquadratic,ADAM,46,0.1546533120851238,0.18176913256767097,0.19285976208965355,0.2121834617098095,0.23229594790595237,0.24656442154079047,0.3029137001129048
subquadratic,ADAM,47,0.15215205243871904,0.1789781676487467,0.18989942072220242,0.2089383060531905,0.2288704852964881,0.2430233761015905,0.29868665213290474
subquadratic,ADAM,48,0.14972722037879524,0.1762290516411438,0.1870101397385036,0.20579966686243334,0.22551310232533334,0.23952298385481902,0.2945203157960476
subquadratic,ADAM,49,0.14735726134163807,0.17349854532351575,0.18422220690005353,0.20274940913243333,0.22219080305584532,0.23612977425117618,0.29038378758714284
subquadratic,ADAM,50,0.14505611706361904,0.17087375204066718,0.1815277918603405,0.19978378770575003,0.2189054416239167,0.23277144897997476,0.2863243140785238
subquadratic,ADAM,51,0.14281485193259527,0.16835650891182904,0.17895257429721426,0.19687616615248812,0.21558709939858928,0.22941503690324816,0.2823416574758619
subquadratic,ADAM,52,0.14066010817834762,0.16586138173038334,0.17640949319446428,0.19404824932615478,0.21238896619674405,0.22609310166111474,0.2784461326014857
subquadratic,ADAM,53,0.1385416714407476,0.1633665115073224,0.17393135305400598,0.19123238493172146,0.2092238472022381,0.22286475586785903,0.2746101220019477
subquadratic,ADAM,54,0.1364975883213714,0.16089568695294237,0.1714995274410143,0.18845488907237856,0.2061676756232298,0.21968069096437048,0.270827096443281
subquadratic,ADAM,55,0.13451392361634285,0.1584803603238767,0.16908866549512383,0.18570194578245477,0.2031777546472155,0.21655833388920287,0.26711399229510474
subquadratic,ADAM,56,0.13256396378390475,0.15605964175845383,0.1667242490283976,0.18305983957634767,0.20027106211088688,0.2134687600353876,0.2635101150787714
subquadratic,ADAM,57,0.1306397356428714,0.15375031067271144,0.16438567177969526,0.18056671108432146,0.19745813983505,0.21046206549254004,0.25996486289486187
subquadratic,ADAM,58,0.1287902601233762,0.1514369026431819,0.16209029122670357,0.17813952901163338,0.19466570560928215,0.2075525478625595,0.25646261238010953
subquadratic,ADAM,59,0.12696104712880477,0.1492456493688067,0.15986100152689997,0.1756627626857119,0.19189555974508213,0.2046884261345529,0.2530326198884762
subquadratic,ADAM,60,0.12518385563226667,0.14714475155834478,0.1576407854991381,0.17322941136098807,0.189140187431606,0.20187440507374332,0.2496772717129238
subquadratic,ADAM,61,0.12347395388644238,0.14517340393728287,0.1554457652822119,0.17078168977980712,0.1864530128378107,0.19913253614870238,0.2463738631994809
subquadratic,ADAM,62,0.12183433296815621,0.14320703819103764,0.15325871133700952,0.16834887308655477,0.18384969035735713,0.196391676913931,0.2430941518309142
subquadratic,ADAM,63,0.12025251118686808,0.14123559388080859,0.15116986656326073,0.1659026564669619,0.18129235162407858,0.19374287934473858,0.23985296622063337
subquadratic,ADAM,64,0.11870702875082476,0.13929267157171238,0.14912962559372975,0.16357127512525715,0.1788129326478869,0.191145208212331,0.23667361223141428
subquadratic,ADAM,65,0.11720088619595001,0.1373263162123019,0.14714275263732618,0.16130293224780715,0.1763686744384619,0.18858077180474955,0.23357617663248562
subquadratic,ADAM,66,0.11573390892668285,0.13542444843241666,0.14516657704166908,0.15910342680587852,0.1739885059785524,0.18606241502763762,0.2305210929338381
subquadratic,ADAM,67,0.11430459437084524,0.13356122392378195,0.14324689786334166,0.15696266785341906,0.17168023911822616,0.18359085579293763,0.22754348385729517
subquadratic,ADAM,68,0.11291500081253474,0.13172855462699953,0.1413884807454238,0.1548864437118262,0.16942488938328332,0.18122342555492663,0.22458395289240948
subquadratic,ADAM,69,0.11155314849248528,0.12995311579381955,0.1396257478723952,0.15286926025955952,0.16722381099990835,0.17885590187300193,0.22168305171211908
subquadratic,ADAM,70,0.11022356968481192,0.12823892592402192,0.13789234214974166,0.15091599866161903,0.16506628049175592,0.17656481014969383,0.2188314194237762
subquadratic,ADAM,71,0.10895025547494572,0.12658816747406332,0.13617402513422022,0.1490290146006881,0.1630121028093988,0.17431592916388763,0.2160108120248476
subquadratic,ADAM,72,0.10772533552634429,0.12499848366858664,0.13448284210617265,0.1471397395019619,0.1609680412221845,0.17214508742193235,0.2132293240603476
subquadratic,ADAM,73,0.10654596195756286,0.1234520330515443,0.13281198104681072,0.14531667615580476,0.15894879201889522,0.17004548514199144,0.21049637066019516
subquadratic,ADAM,74,0.10540218392803666,0.12194063973091096,0.1311332477654595,0.1435602125407881,0.1569632815018476,0.16796840743471095,0.20781136484716192
subquadratic,ADAM,75,0.10428787591056476,0.12043201068699486,0.12957811845916548,0.141811072192,0.155068703756025,0.16595023923946,0.20521600707375715
subquadratic,ADAM,76,0.10320066577960618,0.11898185267776418,0.12810555551904285,0.14005509595485954,0.1532130854784976,0.16398639643578572,0.20267174987193334
subquadratic,ADAM,77,0.10216844298102383,0.11758886807606206,0.1267383364114083,0.13834656142673574,0.15140768887348094,0.1620662397375943,0.2001691153242524
subquadratic,ADAM,78,0.10116972699117205,0.11624077848864807,0.12536579383289764,0.13666629697726668,0.14965531966912624,0.16020637285147618,0.19771338232338573
subquadratic,ADAM,79,0.10022924333541396,0.11494424022021416,0.12395665070764403,0.13506942893693571,0.14793195426410238,0.15833064494249285,0.1952876478805952
subquadratic,ADAM,80,0.09929326294098015,0.11368275986013711,0.12256943170180475,0.13355795599135475,0.14623633880874048,0.15645731194925286,0.19293825742508575
subquadratic,ADAM,81,0.0983621219634907,0.11244956011580416,0.12123333724683812,0.13202164524351906,0.14449497608563927,0.15464199928791858,0.19064887650611434
subquadratic,ADAM,82,0.09747621715686024,0.11126711483703595,0.11997183033746785,0.1305595461810786,0.14281226983220713,0.15285383392113813,0.18842730969150473
subquadratic,ADAM,83,0.09657686632538208,0.11013889045010915,0.11875397900863117,0.12914697065672143,0.14119972320106663,0.1510727920411143,0.1862657278081238
subquadratic,ADAM,84,0.09571648091682777,0.10903128098705028,0.11758131009210951,0.12778733938552622,0.13964359804136783,0.14932970643153382,0.18412579167444765
subquadratic,ADAM,85,0.09490102651679139,0.10793232310014582,0.11643660448054119,0.12650553612530238,0.13810404294097026,0.14761852293942335,0.18203534281643333
subquadratic,ADAM,86,0.09413100593368762,0.10688086149971199,0.11531371126588974,0.1252201621133143,0.1366521829791024,0.1459671840513162,0.1799910337347143
subquadratic,ADAM,87,0.09340728251178991,0.10584500198815447,0.11425404281331272,0.12395956104064998,0.13523284585207854,0.1443688487149,0.1779937279265143
subquadratic,ADAM,88,0.09268222744000186,0.10485476074302728,0.11322332267472382,0.12271725862580715,0.1338497250734476,0.14284283785524288,0.17604961527270474
subquadratic,ADAM,89,0.09198425008460039,0.1039328113071358,0.11215735967717563,0.12149243672515621,0.13249333511415942,0.14131518138945076,0.17411689407179048
subquadratic,ADAM,90,0.09130542377158372,0.1030747207571505,0.11113961569117874,0.12029608301814713,0.13113135198401155,0.13981334004245335,0.17221785513997145
subquadratic,ADAM,91,0.09066703051325009,0.10219700371225998,0.11014147052551225,0.11911754812428785,0.1297653130141269,0.13836160064624514,0.17034777166429288
subquadratic,ADAM,92,0.09004827473260013,0.10134500477194001,0.10917468190898105,0.11797693418076358,0.12841916902613335,0.1369991909439821,0.16850601762194667
subquadratic,ADAM,93,0.08945958779442705,0.10052149902506374,0.10824307153811558,0.11689248204616856,0.12712272367354632,0.1356964306595739,0.166702966024821
subquadratic,ADAM,94,0.08889161491493705,0.09974855020574507,0.10732654548284572,0.11587048893230908,0.12590881248945193,0.13434075802377343,0.16493178875518333
subquadratic,ADAM,95,0.08833827491370848,0.09899258446498199,0.10642556483484525,0.11484416542407262,0.12474144702507264,0.13302658139119145,0.16318897977387853
subquadratic,ADAM,96,0.08780193473544022,0.09825584018523378,0.10550818544635619,0.11383507820487238,0.12363103285747964,0.13180851324552711,0.16148530987840623
subquadratic,ADAM,97,0.08726312933344829,0.09749492358028868,0.10464821038516153,0.11292099818025098,0.12257706159058454,0.13062997117478256,0.15980562356059333
subquadratic,ADAM,98,0.08675455979009702,0.09679828075294816,0.10380734869760652,0.11204712695209523,0.12155841341784582,0.1294689106107543,0.15817350327705335
subquadratic,ADAM,99,0.0862726321100839,0.09612000586635712,0.10299223093199762,0.11122419551535977,0.12054140020209633,0.1283105057982016,0.15661469643547618
subquadratic,ADAM,100,0.08581995941944438,0.09546285425700306,0.10221164732063073,0.11036643939464334,0.11951351986652,0.12716835345556565,0.15511675815113096
subquadratic,ADAM,101,0.08538654530935201,0.09480665752063833,0.10146221982038456,0.10951383819775741,0.11849544067804964,0.12606476599396915,0.15366453619119716
subquadratic,ADAM,102,0.08494496560973705,0.09417579521987156,0.10069922753800495,0.10869771064861618,0.11747072766344098,0.1250267191807467,0.15225603331474383
subquadratic,ADAM,103,0.08452003442224819,0.09358213946610448,0.09995051577759893,0.1078911249978683,0.11651554817469705,0.12399224787250204,0.15087015497984904
subquadratic,ADAM,104,0.08408185485280265,0.09300408330005244,0.09931285507854373,0.10707340790603023,0.1156081835695981,0.12297965718842045,0.14951549438508951
subquadratic,ADAM,105,0.08362883895315264,0.09248143858210227,0.09872601022878079,0.10634250554067858,0.11474000946586962,0.12202710805459172,0.14818849734804998
subquadratic,ADAM,106,0.0831673879406163,0.09197259273456979,0.09814150399198418,0.10565236735260128,0.1138397521608219,0.12111510935098505,0.1469384106097205
subquadratic,ADAM,107,0.08273539807083402,0.09151205166889094,0.09760536614178478,0.1049543599675207,0.1129889496159829,0.12020048755831748,0.14575896218943857
subquadratic,ADAM,108,0.08230128884726107,0.09107203928537812,0.09704859447907895,0.10426226804071687,0.11219174696133787,0.11932454866975399,0.1446094824658624
subquadratic,ADAM,109,0.08188208213731642,0.09063867504619844,0.09654829540474716,0.1035968706982775,0.11140748325652575,0.11849752701746182,0.1434758949451719
subquadratic,ADAM,110,0.08145514345528514,0.09014835953052161,0.09607084623437678,0.10294617665097507,0.1106619274290779,0.1176855678634727,0.14234708095241114
subquadratic,ADAM,111,0.08104707292125043,0.08968275494355694,0.09559750269403884,0.10234616413367015,0.109924472331535,0.11688510003826554,0.14124410152815053
subquadratic,ADAM,112,0.08065505029596341,0.08923802035704421,0.09511023239464333,0.1017641021905392,0.10920043160725414,0.11611018169625013,0.14017482074711227
subquadratic,ADAM,113,0.08029063849261366,0.0888257740290538,0.09463063195113419,0.10118835547258685,0.1084934968941148,0.11531138835797108,0.13913870591337363
subquadratic,ADAM,114,0.07994543426593616,0.08844828996746244,0.09416850887444383,0.1006249745192339,0.10780206245413915,0.11456441638079772,0.1381347669193486
subquadratic,ADAM,115,0.0796277648970185,0.08808267598692844,0.09370078158196779,0.10007724980448102,0.1071119068481848,0.11383802342852586,0.13714102959868568
subquadratic,ADAM,116,0.07930413054357766,0.08769713272972546,0.09325654642808666,0.09949395947070465,0.10644361980510428,0.11315908712806365,0.13615981451346795
subquadratic,ADAM,117,0.07900381408447663,0.08732200471553353,0.09283520908632038,0.09892598951616251,0.1057978296377241,0.11247378007060004,0.13517316896051904
subquadratic,ADAM,118,0.07871214266155382,0.0869551224745739,0.09239313211135829,0.09836920264844647,0.10518618125194708,0.1117911398053949,0.1342050002255686
subquadratic,ADAM,119,0.07841991856149058,0.0865996927030179,0.09193639456797653,0.09786260935546351,0.10460486131575276,0.1111352833585799,0.13327248670976793
subquadratic,ADAM,120,0.07812544464261843,0.08624437815101829,0.09151797330483467,0.09737581585884272,0.10405714758420262,0.11046234881791918,0.1323517196567388
subquadratic,ADAM,121,0.07784069447703507,0.08589814755502997,0.09109558838049969,0.09687841797372189,0.1034837796207944,0.1098278611272151,0.1314146118091461
subquadratic,ADAM,122,0.07757382715121859,0.08556298349664775,0.09067483269461725,0.09641253272487973,0.10297707034735631,0.10920934318114853,0.1305204617221442
subquadratic,ADAM,123,0.0773103626873454,0.08523597164166903,0.09025154051802373,0.0959698699625832,0.10246877432334271,0.10860904377105389,0.12965711380656636
subquadratic,ADAM,124,0.07705888194214862,0.08490651903817702,0.08982713475328674,0.09554348008438962,0.10194266315479317,0.10802325734790226,0.12880981199202154
subquadratic,ADAM,125,0.07678899006842042,0.08458394086976592,0.08944223392377422,0.09512939567672396,0.10144878478326386,0.10745126453442061,0.12796773279340004
subquadratic,ADAM,126,0.07651381891494866,0.08425574497062706,0.08908747422170414,0.09473066757611548,0.1009692021754748,0.10687302544817207,0.12716025582662627
subquadratic,ADAM,127,0.07625254939917922,0.08395285640545587,0.08875118600283873,0.09436329471398182,0.10047306980310211,0.10625502637521106,0.12637277582499706
subquadratic,ADAM,128,0.07598473073924418,0.08368958673483966,0.08842581962424681,0.09399569426945922,0.10002318278130266,0.10565811893059264,0.12558234297994345
subquadratic,ADAM,129,0.07571442080094826,0.0834422418106785,0.08811133058689229,0.09360663041878654,0.09956131851904877,0.10510768225248908,0.12480716938163383
subquadratic,ADAM,130,0.07544604364934931,0.08316217878090638,0.08780564299143408,0.0932120199925763,0.09909602583695666,0.10467421160939074,0.12404947905584633
subquadratic,ADAM,131,0.07518523377028438,0.08286932532549429,0.08750450075519056,0.09280882965922232,0.09868888120762512,0.10429018708932432,0.12330729257571835
subquadratic,ADAM,132,0.0749435954395393,0.08260271909489562,0.08721868589449419,0.09242865058681078,0.09826024271686834,0.10387106403975918,0.12256499711610487
subquadratic,ADAM,133,0.07470541218903831,0.0823311106247719,0.08690161114889208,0.09209758484177029,0.09783745345339352,0.10340172237116699,0.12183853415539685
subquadratic,ADAM,134,0.0744843316999851,0.0820564463037036,0.0866018878995979,0.09175546215596642,0.0974265965256021,0.10292894595358189,0.12110521781368486
subquadratic,ADAM,135,0.0742730126317214,0.08180081158574325,0.08633664056880228,0.09139084067752187,0.09705344900217798,0.10246018127057437,0.12041335822147162
subquadratic,ADAM,136,0.0740819372642492,0.08155765210506008,0.08607495971268107,0.09105071122282955,0.09667545270110521,0.10201332190209399,0.11976430157926131
subquadratic,ADAM,137,0.07386639004198645,0.08132154114258061,0.08582873353391454,0.09073784410722899,0.09630953717186921,0.1015871652019274,0.11913610769344773
subquadratic,ADAM,138,0.0736479741316119,0.0810615282161747,0.08560150549736212,0.09044149849419883,0.09596233992035556,0.1011700154884368,0.11852559278413853
subquadratic,ADAM,139,0.07344223514660644,0.08079652466400025,0.08538257570703438,0.09013606198194775,0.09561204905341347,0.10078255946144027,0.11791146009170153
subquadratic,ADAM,140,0.0732459396151343,0.08055800064031515,0.08515653591805802,0.08984915915791103,0.09528121691701456,0.10034487766873532,0.11730568766213996
subquadratic,ADAM,141,0.07306560036471334,0.08033202722543462,0.08493721765013802,0.08957943031260884,0.09495575505788667,0.0999170144622586,0.1166930959513635
subquadratic,ADAM,142,0.07289635974626586,0.08010857408200883,0.08472330523634608,0.08929983795258274,0.09464245747348034,0.09949687325502701,0.11609462767926929
subquadratic,ADAM,143,0.07272847241222045,0.07988581897282168,0.08450605895867813,0.08903033935205017,0.09434231502014773,0.09913064537109968,0.11547534707795663
subquadratic,ADAM,144,0.07255568386102708,0.07967048677793198,0.08429502504582154,0.0887637807775706,0.09403899288111697,0.09878099879476568,0.11485277812326472
subquadratic,ADAM,145,0.0723784932165591,0.07944754804450055,0.08406452001938251,0.0885012699927135,0.09372021929850155,0.09839362383206895,0.11424365332240367
subquadratic,ADAM,146,0.07220750953265191,0.07923586882312957,0.08383896304148158,0.08825819880530374,0.0934325559753098,0.0980276871331132,0.11368475089423834
subquadratic,ADAM,147,0.07203814473918171,0.0790481585869599,0.0836320785286407,0.08801124372830317,0.0931343399746161,0.0976807274833875,0.11314939876546111
subquadratic,ADAM,148,0.07186453604525682,0.07887681748206661,0.08339376775717422,0.08780261974571968,0.09285103563993363,0.09731686770024517,0.11262920427291034
subquadratic,ADAM,149,0.07170141580376664,0.07870707120389443,0.0831763450205671,0.0875816954671572,0.09256545629732561,0.09699364852715381,0.11212558927521878
subquadratic,ADAM,150,0.0715538936731958,0.07853718701351556,0.08296214224653374,0.08734761744160985,0.09228157377456854,0.09669352577355901,0.11164236435716796
subquadratic,ADAM,151,0.0714085122585083,0.07837115573275663,0.08272396441120962,0.08711322472473892,0.0920251072715799,0.09640019865840917,0.11116199378601388
subquadratic,ADAM,152,0.07126851869141658,0.07819241356429066,0.08252892738046083,0.08686199072105749,0.0917851495050179,0.09610535792338046,0.1106886262941402
subquadratic,ADAM,153,0.07113093102517834,0.07802216059157915,0.08233458345590111,0.08661071759985209,0.09156532999276727,0.09582459316802341,0.11023558868176744
subquadratic,ADAM,154,0.07097980454435063,0.07784235806112177,0.08215003422683596,0.08639926482815885,0.09132797885454079,0.0955653942287276,0.10979532764646617
subquadratic,ADAM,155,0.07083344399412685,0.07767453021701079,0.0819955344057794,0.08618004752283157,0.09112632064212318,0.09529537075204819,0.10937316624464948
subquadratic,ADAM,156,0.0706934149140962,0.07751456177826173,0.08184629793014804,0.08595131770581362,0.09086253727424222,0.09502438816057245,0.10894025639327881
subquadratic,ADAM,157,0.07055166742159263,0.07735262689613223,0.08168396877568733,0.08574409962725023,0.09061866376701284,0.09476910592691366,0.10854055089281471
subquadratic,ADAM,158,0.07042016715850193,0.07720754573917599,0.08149908161581804,0.08556612305481644,0.09039328016494894,0.09453472753053867,0.10813564082207912
