rotation,algorithm,step,0 percentile,10 percentile,25 percentile,50 percentile,75 percentile,90 percentile,100 percentile
0.0,LBFGS,22000,0.03248795473908574,0.03549419523434982,0.038195279913820594,0.04340774493998387,0.057295851331419144,0.06935776156931513,0.1120346058671846
0.0,LBFGS,22500,0.032401376289079555,0.0353926729036727,0.03808145614556418,0.043280047367389725,0.057153875965898444,0.06919601788973859,0.11179547573914396
0.0,LBFGS,23000,0.032322961172974486,0.03530072293983374,0.0379783646256455,0.04316439018040397,0.05702528721464952,0.06904952474493929,0.11157889278168535
0.0,LBFGS,23500,0.03225193968398583,0.03521744278074363,0.03788499342873341,0.043059638111670635,0.05690882287671937,0.06891684418808929,0.11138273106067649
0.0,LBFGS,24000,0.032187614689664475,0.035142014965348106,0.0378004260422047,0.04296476293625016,0.05680333976192303,0.0687966738539064,0.11120506509267658
0.0,LBFGS,24500,0.032129354788987034,0.03507369910959684,0.0377238323698431,0.042878833378773074,0.05670780246952189,0.06868783417490246,0.11104415094478372
0.0,LBFGS,25000,0.032076588114652214,0.03501182463898469,0.03765446058378411,0.0428010059722309,0.05662127322494124,0.0685892568029892,0.11089840911654512
0.0,LBFGS,25500,0.03202879671974797,0.03495578420632918,0.037591629744726095,0.0427305167786761,0.05654290267476635,0.06849997412279159,0.11076640903590296
0.0,LBFGS,26000,0.03198551149369032,0.03490502773017437,0.03753472311796897,0.042666673890562994,0.056471921549662546,0.06841910975373246,0.11064685501699066
0.0,LBFGS,26500,0.03194630755752951,0.034859056995303526,0.03748318211967218,0.0426088506391244,0.056407633113384426,0.06834586994765966,0.11053857354194507
0.0,LBFGS,27000,0.03191080009342492,0.03481742076236016,0.03743650083390967,0.04255647944311886,0.05634940632375488,0.06827953579757616,0.11044050174189411
0.0,LBFGS,27500,0.031878640567351645,0.034779710338574604,0.03739422104670236,0.04250904623756898,0.0562966696384839,0.06821945618099538,0.110351676964053
0.0,LBFGS,28000,0.03184951330796159,0.03474555556611906,0.03735592774828317,0.04246608542780437,0.056248905405025994,0.06816504136865591,0.1102712273225207
0.0,LBFGS,28500,0.031823132408017894,0.0347146211887139,0.03732124505944579,0.042427175319279455,0.05620564477940837,0.06811575723585923,0.11019836314002597
0.0,LBFGS,29000,0.03179923891798783,0.034686603560820484,0.03728983254199111,0.04239193397830577,0.05616646312415419,0.06807112001961073,0.11013236919661605
0.0,LBFGS,29500,0.03177759830424702,0.03466122766711837,0.03726138185705525,0.04236001548306877,0.05613097584012767,0.06803069157010065,0.11007259770920379
0.0,LBFGS,30000,0.03175799814694518,0.0346382444230111,0.0372356137385182,0.04233110652812987,0.05609883459138745,0.06799407504991518,0.11001846197306077
0.0,LBFGS,30500,0.03174024605493624,0.03461742822966259,0.03721227525178452,0.0423049233490842,0.05606972388599199,0.0679609110387611,0.10996943060284353
0.0,LBFGS,31000,0.03172416777730607,0.034598574759564994,0.03719113731102897,0.04228120893718701,0.05604335797919505,0.06793087400546967,0.10992502231662336
0.0,LBFGS,31500,0.031709605492961083,0.03458149895090151,0.03717199243053678,0.042259730516608356,0.0560194780686336,0.06790366911264899,0.10988480121172102
0.0,LBFGS,32000,0.03169641626148852,0.0345660331910174,0.03715465268806615,0.042240277259552955,0.05599784975397654,0.06787902932262034,0.10984837248597497
0.0,LBFGS,32500,0.03168447062008257,0.034552025671168295,0.03713894788024193,0.04222265821681759,0.0559782607360989,0.06785671277623075,0.10981537856244401
0.0,LBFGS,33000,0.03167365131276382,0.0345393388963966,0.03712472385187395,0.04220670044347266,0.05596051873319691,0.06783650041881296,0.10978549557950475
0.0,LBFGS,33500,0.031663852139418545,0.034527848335908974,0.03711184098280113,0.04219224730127005,0.05594444959338907,0.06781819384998942,0.10975843021189215
0.0,LBFGS,34000,0.03165497691336001,0.034517441200707474,0.037100172817408496,0.04217915692111402,0.05592989558527675,0.06780161337621472,0.10973391679147841
0.0,LBFGS,34500,0.03164693851717955,0.034508015336475815,0.03708960482336457,0.04216730081050313,0.05591671384968507,0.06778659624694029,0.10971171469952902
0.0,LBFGS,35000,0.03163965804761993,0.034499478220853357,0.03708003326739547,0.04215656259227397,0.0559047749973862,0.0677729950570884,0.10969160600483811
0.0,LBFGS,35500,0.03163306404107701,0.034491746055254534,0.037071364197060204,0.04214683686226678,0.05589396183904125,0.06776067630015377,0.10967339332456032
0.0,LBFGS,36000,0.0316270917721276,0.034484742942319006,0.03706351251853265,0.04213802815469964,0.05588416823489356,0.06774951905773108,0.10965689788674104
0.0,LBFGS,36500,0.03162168261819789,0.03447840014091871,0.037056401161337925,0.04213005000509588,0.05587529805292249,0.06773941381260455,0.10964195777552734
0.0,LBFGS,37000,0.03161678348413626,0.03447265539140886,0.0370499603218444,0.04212282410156632,0.05586726422523113,0.06773026137374927,0.10962842634183496
0.0,LBFGS,37500,0.03161234628104208,0.034467452304500094,0.03704412677808539,0.04211627951611586,0.05585998789340558,0.06772197190269233,0.10961617076387097
0.0,LBFGS,38000,0.031608327454234864,0.034462739807752614,0.03703884326918525,0.04211035200842864,0.055853397634456875,0.06771446403167669,0.10960507074338188
0.0,LBFGS,38500,0.03160468755573043,0.03445847164425959,0.03703405793329837,0.04210498339529834,0.05584742875974743,0.06770766406497193,0.10959501732483073
0.0,LBFGS,39000,0.03160139085702751,0.0344546059185988,0.037029723798543766,0.04210012097951351,0.05584202268002061,0.06770150525549189,0.10958591182591175
0.0,LBFGS,39500,0.0315984049984041,0.03445110468559567,0.037025798321938745,0.042095717032592635,0.05583712633030053,0.06769592714961899,0.1095776648689048
0.0,LBFGS,40000,0.03159570067128099,0.034447933577861224,0.03702224297180568,0.042091728326291045,0.0558326916490171,0.06769087499380379,0.10957019550336217
0.0,LBFGS,40500,0.03159325133053478,0.03444506146844877,0.03701902284955288,0.042088115708281304,0.05582867510624342,0.06768629919711533,0.10956343041151521
0.0,LBFGS,41000,0.0315910329339363,0.03444246016531816,0.037016106347117134,0.042084843717841915,0.05582503727641491,0.06768215484446669,0.10955730318860234
0.0,LBFGS,41500,0.03158902370615704,0.0344401041346085,0.03701346483670543,0.04208188023778215,0.055821742451336,0.06767840125573762,0.10955175369105323
0.0,LBFGS,42000,0.03158720392502699,0.03443797025000288,0.03701107238979041,0.042079196179186214,0.0558187582896758,0.06767500158646682,0.10954672744613192
0.0,LBFGS,42500,0.031585555727945726,0.034436037565725296,0.03700890552260112,0.04207676519588243,0.055816055499512136,0.06767192246619416,0.10954217511724353
0.0,LBFGS,43000,0.03158406293654693,0.03443428711094112,0.037006942965611245,0.042074563425834544,0.05581360755080809,0.06766913367090312,0.10953805201965623
0.0,LBFGS,43500,0.03158271089789471,0.03443270170354321,0.037005165454761686,0.04207256925691688,0.05581139041499852,0.067666607826348,0.10953431768188511
0.0,LBFGS,44000,0.03158148634065345,0.03443126578149597,0.037003555542368526,0.04207076311477411,0.05580938232913054,0.06766432013935385,0.1095309354484324
0.0,LBFGS,44500,0.031580377244819054,0.03442996525008145,0.03700209742586009,0.042069127270683376,0.055807563582242876,0.06766224815445175,0.10952787211998437
0.0,LBFGS,45000,0.03157937272373303,0.03442878734354859,0.03700077679266215,0.042067645667532766,0.05580591632188709,0.06766037153346056,0.10952509762753387
0.0,LBFGS,45500,0.03157846291722131,0.03442772049980712,0.036999580679708634,0.04206630376220796,0.055804424378891514,0.06765867185585145,0.10952258473722888
0.0,LBFGS,46000,0.03157763889480875,0.034426754246936496,0.03699849734619875,0.04206508838284,0.05580307310864804,0.06765713243793565,0.1095203087830508
0.0,LBFGS,46500,0.031576892568059435,0.03442587910039562,0.03699751615835176,0.04206398759951294,0.05580184924736356,0.06765573816910096,0.10951824742469764
0.0,LBFGS,47000,0.03157621661118223,0.034425086469924565,0.036996627485027876,0.04206299060716217,0.055800740781865386,0.06765447536348886,0.10951638042829627
0.0,LBFGS,47500,0.0315756043891223,0.0344243685752243,0.03699582260319104,0.042062087619514126,0.055799736831682246,0.06765333162565704,0.10951468946779086
0.0,LBFGS,48000,0.03157504989243278,0.034423718369586895,0.036995093612285326,0.04206126977302626,0.05579882754224396,0.06765229572890827,0.109513157945058
0.0,LBFGS,48500,0.03157454767828729,0.034423129470726434,0.036994433356684675,0.042060529039884276,0.05579800398815087,0.06765135750509135,0.10951177082698292
0.0,LBFGS,49000,0.0315740928170542,0.034422596098131815,0.036993835355454814,0.04205985814920271,0.05579725808556399,0.06765050774479267,0.10951051449789755
0.0,LBFGS,49500,0.031573680843908436,0.03442211301632645,0.03699329373873763,0.04205925051565553,0.05579658251285565,0.06764973810693849,0.10950937662593185
0.0,LBFGS,50000,0.03157330771500564,0.03442167548347789,0.03699280319013392,0.04205870017483574,0.05579597063874197,0.06764904103692058,0.10950834604196673
0.0,SGD,0,0.288193276226225,0.32520677451804164,0.34752704150777086,0.374033664538125,0.4003282250567708,0.4250481483381334,0.4784367191277501
0.0,SGD,1,0.2844049124832417,0.31951502941976834,0.3408646185438542,0.3672041039820833,0.3918993747822083,0.4144074844152917,0.46915892735258335
0.0,SGD,2,0.2805369480920667,0.31521533511187,0.3359185695730416,0.3619284826724583,0.38597790479172917,0.4074061071602417,0.4609416931222499
0.0,SGD,3,0.2770081559125,0.3109158897762125,0.331899683757,0.3567051811410417,0.3808486149059167,0.40153412963466667,0.45346598162641666
0.0,SGD,4,0.2737343230615917,0.30670216416913165,0.3281928420392229,0.35243285014087505,0.37601258588860415,0.3960351126860083,0.44653594752824993
0.0,SGD,5,0.27063141322357503,0.3029164920778841,0.3241438797729104,0.348182141286,0.3712973345297708,0.3909395916651333,0.4401049674556667
0.0,SGD,6,0.2674827315788833,0.2989656501889858,0.3206470220631375,0.3440194225350834,0.3672363191109374,0.3862058288092083,0.4340501949384166
0.0,SGD,7,0.26383644944900003,0.29527631315649666,0.3173624021153146,0.3399973166394916,0.3635200033307083,0.3822163498800501,0.42825226481166667
0.0,SGD,8,0.2604457110999834,0.29201516682172246,0.3140099800102396,0.3362391406196125,0.3600876238994167,0.3779240555767167,0.4226764292328334
0.0,SGD,9,0.25729648972415836,0.28908374244202245,0.31121521225798754,0.33268126736660003,0.35679239533554163,0.37422439716478345,0.41730103586416667
0.0,SGD,10,0.2543750797827833,0.28636481080473586,0.3084939674852937,0.32929460509865,0.35350153939261464,0.37070419007127503,0.41215369285250003
0.0,SGD,11,0.25166592564124995,0.28382431762291754,0.3054675690115271,0.3264391352310125,0.3504549101123791,0.36732756118718335,0.40799712143908323
0.0,SGD,12,0.24915492108911666,0.2812592864557775,0.3026671350981791,0.3233747620696291,0.3473652388301396,0.3643189057121084,0.40397746394975
0.0,SGD,13,0.24682920622603333,0.27871179142965835,0.3000390257058187,0.32070079328380835,0.3445514457977375,0.3611358595560225,0.4004028756584999
0.0,SGD,14,0.24467585098779168,0.27668504621570084,0.29739982074069793,0.3177125341987625,0.3417367835635042,0.3582237865191967,0.39698379834908337
0.0,SGD,15,0.2426821241949917,0.2745509398953425,0.29522677347269166,0.3149428675038792,0.3390958204848875,0.3554007715904208,0.3936338844805834
0.0,SGD,16,0.24083536944155834,0.27265090606778336,0.29305721083405417,0.31251897350259167,0.33649415735973753,0.35253598627387506,0.39034979804858333
0.0,SGD,17,0.23910932870812499,0.2708950006368375,0.2909254125719896,0.31011190116193754,0.33364916990472504,0.3496692621310209,0.3871529140016667
0.0,SGD,18,0.23716814979436665,0.26926563789956254,0.2889434020894562,0.3080704082740959,0.33088858948965627,0.34731889621981255,0.3842332295329167
0.0,SGD,19,0.23525440908684161,0.26770185427595333,0.28664040646040834,0.3061766734283458,0.32846526653607083,0.3447879229451267,0.3814492191201084
0.0,SGD,20,0.23349068420758334,0.26584441540574083,0.28472671984306663,0.304098973584175,0.3260993436894792,0.34248137793104,0.3791132785918583
0.0,SGD,21,0.23186486011197505,0.264048800773105,0.28283853856717917,0.301873915248775,0.32383343790123337,0.3398997135758459,0.37684601599929995
0.0,SGD,22,0.23036451038433328,0.26219837240812,0.2810281837265625,0.29964115857327506,0.3213091188747917,0.3376106119843492,0.37464095959905
0.0,SGD,23,0.22897738331669168,0.2600885974315716,0.27899231971718547,0.2978505818334501,0.3195448726199792,0.3354159786776034,0.3724926024972333
0.0,SGD,24,0.22769224479185,0.25864595422121833,0.2770119025611667,0.2959869546880041,0.31768257395484795,0.3331019686147209,0.37039608444678335
0.0,SGD,25,0.22649742084023336,0.25729454693530335,0.27513743991425005,0.29433481356301255,0.31583852670521667,0.3309172986441825,0.3683470070938417
0.0,SGD,26,0.22538002336049998,0.2555486919035775,0.27336303861959166,0.2926950197006167,0.3141053637769688,0.32902001159743083,0.3664134475277667
0.0,SGD,27,0.22433079814486664,0.2543828142556525,0.2716008644315458,0.2911086350573541,0.312553270532075,0.32730093528704834,0.36460055748052494
0.0,SGD,28,0.22334174466305,0.253299555318675,0.2699437249343375,0.2894733089624458,0.31107174065114995,0.3256978483784359,0.3628168907122417
0.0,SGD,29,0.22240577973128337,0.2522029508695342,0.26831042758645,0.287798161597925,0.30936089409792505,0.32391498173928673,0.3610581296367917
0.0,SGD,30,0.22151362263000837,0.25092076885879416,0.2668259865550396,0.28619868477559585,0.3076868075314,0.3222603421894192,0.3593201780942916
0.0,SGD,31,0.22049231477275832,0.24955033419926664,0.2654489440434875,0.2846778541741875,0.30612500380176877,0.32068788001465337,0.357599154893925
0.0,SGD,32,0.21909824613573337,0.24822830891467418,0.26414550996819375,0.2832570423754833,0.30472191513852925,0.319219469494655,0.35589140374281664
0.0,SGD,33,0.21778357582263586,0.24696819930845001,0.2628501515586958,0.2818948981097167,0.3033144064359104,0.3177653827683875,0.3541935208445334
0.0,SGD,34,0.2165449077228425,0.24567748865642333,0.2615892952553374,0.2805224225956667,0.3019254519808062,0.3163470344262825,0.3525024025719166
0.0,SGD,35,0.2153791211584675,0.24441574740549912,0.26036862508025627,0.2791335692236125,0.3005022843819896,0.31497442738779086,0.350815316312625
0.0,SGD,36,0.21428217372519165,0.24320226295578998,0.2591762361663979,0.27785860936943746,0.29914955545576666,0.31364422976537504,0.3491299975336833
0.0,SGD,37,0.21324899409968168,0.24206252058005917,0.2581478796753313,0.27670526747019997,0.29775452161470833,0.3123588468627967,0.3474447747164667
0.0,SGD,38,0.21227265515746582,0.24106197951243827,0.25715541852289375,0.27557686753513333,0.296325170455275,0.31113475441650756,0.34575872017125
0.0,SGD,39,0.21134919834766083,0.24007987108470832,0.25620212463296455,0.2743744570738667,0.2948861852738292,0.30996143716857666,0.34407181814731663
0.0,SGD,40,0.21047347551519835,0.23913665951096916,0.2552831657659812,0.27313077413542924,0.29341554446760415,0.3088120436997958,0.34238513199585835
0.0,SGD,41,0.20964215190954502,0.23823124550865502,0.2543942052652979,0.27206493322362085,0.2918808651008875,0.30769200762062754,0.3407009408935416
0.0,SGD,42,0.20882224860452334,0.23735435502186333,0.2535525636782625,0.2710925362662333,0.29060154294439167,0.30657042520515415,0.33902280723423334
0.0,SGD,43,0.2077307398498067,0.23650523068299248,0.25271284252242704,0.2701571036678375,0.28945901912397914,0.30537301937115496,0.33735553338804997
0.0,SGD,44,0.2066866906428592,0.2356818054587508,0.2518861520775021,0.26924902739472917,0.28840528881281885,0.30436361939163675,0.3357824820561999
0.0,SGD,45,0.20569124011395337,0.234870025924975,0.2511125821451646,0.2683707806141917,0.28741698104813745,0.30338509252603246,0.3344326344226
0.0,SGD,46,0.20474526895489,0.23407933244019666,0.2503479258696458,0.2675190382374583,0.2864606103791917,0.30242654196481006,0.333113303618575
0.0,SGD,47,0.20384889862962252,0.23331783393098163,0.24957985632047708,0.2667100331983333,0.28552367130897705,0.3014966832018417,0.331825090447575
0.0,SGD,48,0.20300140250227336,0.23258471512780332,0.24883823006365413,0.2659089421197958,0.2846126365546209,0.300575119426135,0.33056830123102504
0.0,SGD,49,0.20219938032145415,0.23187485611079997,0.24810556239409584,0.2651238110654125,0.2837245772967917,0.29968206831864924,0.32934295829069166
0.0,SGD,50,0.20144007306756417,0.2311864977517475,0.24738868663654165,0.26435607524294163,0.28284865342497506,0.2988082002751141,0.328148826243225
0.0,SGD,51,0.20072280063988748,0.23051810705589748,0.24668719303352712,0.26360044427928336,0.2818548898786979,0.29794978958292423,0.3269854490464167
0.0,SGD,52,0.20004432560826002,0.22985284815172233,0.24598327379631876,0.2628602705069625,0.2810110484724687,0.2970920264501542,0.325852192822025
0.0,SGD,53,0.19940127176778752,0.22919005586460553,0.24526806055981876,0.26213248386703336,0.280190869812375,0.2962442233679558,0.32474829011779993
0.0,SGD,54,0.19879029286196084,0.22855242879128032,0.2446334659829479,0.2613794817661875,0.27936686491785206,0.29541095760206754,0.3236728822291333
0.0,SGD,55,0.1982081983634867,0.22793773627638061,0.24400995482780627,0.26069357144515,0.2785901007899479,0.2945915699051325,0.3226250572671333
0.0,SGD,56,0.19765203694563835,0.22734260393755934,0.24339767065490625,0.2600043588295042,0.2778030072920313,0.293785346619705,0.3216038826457083
0.0,SGD,57,0.19711914367915498,0.22669762199470522,0.2427974173061521,0.25933678569725005,0.27708633257197085,0.2929900129025825,0.32060843148473334
0.0,SGD,58,0.19660715966248332,0.22610779651834179,0.24221418218534585,0.2586833420744917,0.2763690663865062,0.2922081818049675,0.31963780304466666
0.0,SGD,59,0.19611403404057834,0.2255419069506536,0.2416229508985125,0.2580375251361125,0.27565628067036874,0.2914394701908141,0.31869113771911667
0.0,SGD,60,0.19563802347680834,0.22500517489962213,0.24105589814495207,0.25740546221615834,0.27494010540075214,0.29068111237451083,0.31776762736999165
0.0,SGD,61,0.1951779591769033,0.22447881542799497,0.2405076878724179,0.2567828102136875,0.2742428684949188,0.2899333259701592,0.316866522347225
0.0,SGD,62,0.1947319456965636,0.22395392274266682,0.23996778190164791,0.25617262519234163,0.27355758919700207,0.2892039106730567,0.315987131556125
0.0,SGD,63,0.19427971464722915,0.22343112195178835,0.23943811456116748,0.2555714684872958,0.27288287093491453,0.2885248564796075,0.3151288305330833
0.0,SGD,64,0.19384099985386594,0.22292024406645183,0.2389168902498481,0.2549782765046708,0.27221178843618543,0.28781103486611337,0.31429105776072497
0.0,SGD,65,0.19341504446045524,0.22242101467691355,0.23840755893956897,0.25439217533912495,0.27155193187693544,0.28710397722735,0.3134733223154333
0.0,SGD,66,0.19300126418658525,0.22193023848064217,0.23790680797171337,0.25381433424000416,0.27091006405705,0.2864275040963825,0.31269800149765836
0.0,SGD,67,0.192599372319441,0.2214479104426477,0.23741550787144874,0.25323773736738747,0.2702711096683604,0.28577211754041,0.3119558538085166
0.0,SGD,68,0.19220901765181583,0.22097380890196927,0.23694112631957856,0.2526729748002375,0.26964120742298336,0.28512558600667165,0.31122699072739163
0.0,SGD,69,0.19182828881628858,0.22050602160192959,0.23647616060612017,0.25211394749735416,0.26901829366860835,0.28445609022924834,0.31051106910046666
0.0,SGD,70,0.1914550152198543,0.22005303343681792,0.2360235113150315,0.2515716418213583,0.2684057841293,0.2838161511500067,0.309807782179
0.0,SGD,71,0.19108933546261134,0.21961090554295684,0.2355775330561738,0.25105472464652334,0.2678235126789313,0.2832090353021025,0.30911685589474996
0.0,SGD,72,0.19073154334623366,0.21917210039368148,0.23513255506757327,0.25056101748130205,0.2672867613652688,0.2826126942537642,0.308450236722075
0.0,SGD,73,0.19037898517699614,0.21873420743106675,0.23469473885828748,0.2500702991054638,0.2667309530166604,0.2820088557731117,0.30780132595247506
0.0,SGD,74,0.19002995236283582,0.2183000207789474,0.23426471363608917,0.24959454632235376,0.26618047597144173,0.28141447246715334,0.3071625103479333
0.0,SGD,75,0.18968492429906494,0.2178695073184778,0.23384078966420438,0.24911355409788669,0.26563339239169376,0.28083074093645,0.3065339600475083
0.0,SGD,76,0.1893436393170026,0.21745775203667464,0.23342404804829164,0.24864304146011543,0.2650991355169208,0.2802578337467183,0.3059154149757917
0.0,SGD,77,0.18900606859162086,0.2170589709938591,0.23301814408085253,0.24817694088144546,0.2645923058763354,0.2796995335345575,0.3053067674309667
0.0,SGD,78,0.18867214541193952,0.21665597190627772,0.23259427428398186,0.24771597611555293,0.26409989434824893,0.27915583011117256,0.3047078781873083
0.0,SGD,79,0.18834191748091536,0.2162654659701374,0.23217552810482545,0.24726146369048374,0.26361061045040723,0.27862101260261246,0.3041186357702584
0.0,SGD,80,0.18801544174041807,0.2158880419604535,0.2317614020309023,0.24681508337032454,0.2631529437977806,0.2780998225640234,0.30353893477304167
0.0,SGD,81,0.18769098375689772,0.2155074892464682,0.23135469740958228,0.24637619586478707,0.2627072269965744,0.27759948627034836,0.3029686813741416
0.0,SGD,82,0.18736849522232554,0.21512672891939458,0.2309568706816902,0.24593857338929712,0.26226291515045436,0.27710551201872835,0.3024077900147167
0.0,SGD,83,0.18704793376581505,0.21476665877798995,0.2305695611762275,0.24550592288406584,0.261824446789979,0.27661776378211334,0.301856183231175
0.0,SGD,84,0.1867292620066184,0.2144110459738319,0.23018351723836625,0.2450964197352579,0.2613845952605602,0.27612993189628005,0.30131379063515
0.0,SGD,85,0.1864124467654803,0.21406355301070243,0.22980236469694085,0.2446953369012367,0.26093512055164875,0.27564891697302535,0.3007805483647917
0.0,SGD,86,0.18609745840890327,0.21372020130331068,0.22943186037994398,0.24429196892672667,0.2604831137990596,0.27518045661448454,0.3002563985741917
0.0,SGD,87,0.18578427030215336,0.2133783778438412,0.22907762852118418,0.24388893187247795,0.2600402482510484,0.27471815109463615,0.2997422061115417
0.0,SGD,88,0.18547285835268623,0.2130381210302055,0.22871985692641128,0.24348671028451416,0.259598358873594,0.27426475334298,0.29924732199421666
0.0,SGD,89,0.1851632006289006,0.21269747370854475,0.22835342934892958,0.24309529360870374,0.2591657578688285,0.27381912832735006,0.2987600333072083
0.0,SGD,90,0.1848552770408712,0.21235851282932314,0.227984574334865,0.24270015204965625,0.2587612225810237,0.2733861573419542,0.29828029833046665
0.0,SGD,91,0.18454906907251323,0.21202510203777372,0.22762389895676147,0.24230887597318626,0.2583599230788792,0.2729759802710328,0.2978080797443708
0.0,SGD,92,0.18424455955688568,0.21169826173673026,0.22725861272962208,0.2419108687659179,0.257960414025889,0.27257299148648356,0.2973433450180067
0.0,SGD,93,0.18394168047888917,0.21137537881282717,0.22689455620550283,0.24151621618431204,0.25757113985153895,0.2721863329857398,0.29688606740646584
0.0,SGD,94,0.18364052084618923,0.21105536642375333,0.22654539068208243,0.2411100536451525,0.25718937878039855,0.27181285430261665,0.2964365835190658
0.0,SGD,95,0.18334101450830223,0.21073859640331113,0.2262086698681726,0.24070615819957833,0.2568148842780456,0.27144236128357885,0.295995124415415
0.0,SGD,96,0.18304314807361308,0.2104257463640786,0.22588728249899606,0.24029915558326917,0.2564515092041577,0.2710764395613505,0.29556109436640665
0.0,SGD,97,0.18274690880248792,0.2101157345357639,0.2255734886602622,0.23988717570153226,0.25609140724737545,0.2707139710268381,0.2951362142450242
0.0,SGD,98,0.1824522845258979,0.20980811962183962,0.22526752620072843,0.23946976429591568,0.25574638057282123,0.27035490564293074,0.2947285975524625
0.0,SGD,99,0.1821592635739002,0.20950220001476136,0.22496634814078828,0.23905118282707485,0.2553947682239734,0.26999803786570653,0.2943267585901917
0.0,SGD,100,0.18186783471511037,0.20919784212037193,0.22466948585518762,0.23863433966836767,0.25503580318740965,0.26964228812382207,0.293930721322965
0.0,SGD,101,0.18157798710400097,0.20889509955250993,0.22436609865693055,0.238215015162613,0.25468414847082804,0.2692918599470391,0.29354045667561995
0.0,SGD,102,0.18128971023547247,0.20859446665335415,0.22406456850360926,0.23779470600996103,0.25433517767773794,0.2689467832971187,0.293155956424805
0.0,SGD,103,0.18100299390625105,0.20829553513006294,0.22375463151514216,0.23737331240499573,0.25398825815291093,0.2686098227738868,0.2927772094489925
0.0,SGD,104,0.18071782818032103,0.20799816172610586,0.22344594795985281,0.2369501069000792,0.25364544593727284,0.2682820814355814,0.29240421098027664
0.0,SGD,105,0.18043420335903723,0.20770235450438604,0.2231370215831948,0.236526671167775,0.2533032999736304,0.26795691119276527,0.2920369617992938
0.0,SGD,106,0.1801521099549952,0.20740613501695734,0.2228270592828846,0.23610353007648463,0.25296262614563,0.2676178385121831,0.2916754727854424
0.0,SGD,107,0.17987153483406101,0.20711140969595562,0.22251871752889507,0.2356779071306232,0.25262699282407797,0.2672841853816908,0.29131977268092324
0.0,SGD,108,0.17959241104024257,0.20681820046126623,0.22220811168342905,0.23524658732263296,0.2522962038323588,0.26695411766295407,0.2909699318849022
0.0,SGD,109,0.17931482971613968,0.2065270749671466,0.22189843416067587,0.23481604735541736,0.2519695567464458,0.26662582860285483,0.2906270012840883
0.0,SGD,110,0.17903861975875157,0.20623763525742841,0.22158922133898326,0.23438700062296833,0.25164445565439014,0.26630636890114145,0.29028958066769367
0.0,SGD,111,0.17876404705359725,0.20595018061888895,0.22128455517175394,0.23396022492725851,0.2513195658425609,0.2659895819512125,0.28995581731610126
0.0,SGD,112,0.17849095215723296,0.20566430547762238,0.22098161690269683,0.23353778823168567,0.2510047781107125,0.26567368301715455,0.28962414926387875
0.0,SGD,113,0.17821932654521552,0.20537946040233365,0.22068034200051015,0.23311609439420058,0.25068655288943875,0.2653592694012261,0.2892939746674779
0.0,SGD,114,0.17794916178016926,0.20509681800537138,0.22037974077340414,0.23269144411953893,0.2503665391498117,0.26504634710335956,0.2889652771129463
0.0,SGD,115,0.17768044950826137,0.20481642149633514,0.22008061353623787,0.23228683216377852,0.250049262082874,0.26473490226066015,0.2886380405572521
0.0,SGD,116,0.17741318146784427,0.20453744690655254,0.21978368867302203,0.23189019571226813,0.24973487777191547,0.2644249213775717,0.2883122493854647
0.0,SGD,117,0.17714734989814263,0.20425988863030894,0.21948825632560556,0.23149643673403056,0.2494218787579756,0.2641163912558016,0.28798788837237127
0.0,SGD,118,0.1768829455197107,0.2039837653596062,0.21919429793656398,0.2311051417858352,0.24911024241913335,0.2638092990078538,0.2876649426767996
0.0,SGD,119,0.1766199589856606,0.2037090460076982,0.21890206426188996,0.23071585677887604,0.24879994313523332,0.26350363242193264,0.28734339782575047
0.0,SGD,120,0.17635838253219374,0.20343570941280223,0.2186116191530368,0.23032892497392354,0.24849059394402354,0.26319887284167104,0.28702323970278465
0.0,SGD,121,0.1760982079556135,0.20316375258036404,0.2183232702145235,0.22994292763945978,0.24818681176291837,0.2629030306357407,0.2867044545360479
0.0,SGD,122,0.1758394272186031,0.2028931677195572,0.21803645127994895,0.22955741141980393,0.24788800672258873,0.2626085672074598,0.28638702888532214
0.0,SGD,123,0.17558203225838567,0.20262391105288147,0.21774951640942417,0.22916559692626937,0.24759046506864088,0.2623154720670348,0.28607094963253626
0.0,SGD,124,0.1753260150453638,0.20235563904427312,0.21746425963769536,0.22876900073170023,0.24729569944392146,0.2620237350471138,0.28575620396994045
0.0,SGD,125,0.17507136755889172,0.2020894585037143,0.2171800244676345,0.22836235923771397,0.24700310491959207,0.26173334612452587,0.2854427793907405
0.0,SGD,126,0.17481808179123678,0.201824638491477,0.21689626796939662,0.2279541951469756,0.2467119007464815,0.26143740666433124,0.28513066367850626
0.0,SGD,127,0.17456614974445442,0.2015612866340649,0.21661391647119665,0.22754197158126724,0.24642164979110523,0.26114143738188544,0.28481984489781714
0.0,SGD,128,0.17431556342952484,0.20129974403728598,0.21633478165543832,0.22713161567794726,0.2461323080384886,0.26084675508130867,0.2845103113861538
0.0,SGD,129,0.17406631487324428,0.20103953686802523,0.21605674349675433,0.22673149448757143,0.24584382522098794,0.2605533516343295,0.28420205174414626
0.0,SGD,130,0.1738183961489426,0.20078065721244798,0.21578368792137262,0.22633337245976937,0.24555614729426523,0.26026121904461486,0.28389505482840044
0.0,SGD,131,0.17357179991455515,0.20052320793525966,0.21551907912936163,0.2259380718580002,0.24526921486965333,0.2599703494450038,0.2835893097427096
